"","player_id","war7","war8","war9","war10","war11","predwar7","predwar8","predwar9","predwar10","predwar11"
"2061","resopch01",0.2,0.1,-0.3,-1,-1,0.161594202898551,0.0700645161290324,-0.0645441389290882,-0.599659284497445,-1.36476578411405
"2069","reyesca01",-0.2,-1,-1,0.2,-1,0.000340715502555378,-0.564765784114053,-1.31202046035806,-1.28730158730159,0.14
"2077","reynoar02",0.4,1.2,1.6,1.4,-0.2,3.10034071550256,0.035234215885947,0.887979539641944,1.31269841269841,1.34
"2089","reynosh01",3.7,3.3,1,2.8,0.6,0.335455861070912,3.40034071550256,2.93523421588595,0.687979539641944,2.51269841269841
"2102","rislebi01",-0.3,-1,-1,-1,-1,-0.499659284497445,-0.664765784114053,-1.31202046035806,-1.28730158730159,-1.06
"2109","ritchto01",0.3,-0.3,-1,-1,-1,-1.99965928449744,-0.064765784114053,-0.612020460358056,-1.28730158730159,-1.06
"2117","roberda08",1.2,0.5,1.2,2.9,-1,2.27006451612903,1.03545586107091,0.200340715502555,0.835234215885947,2.58797953964194
"2127","rojasme01",2.1,-0.3,-0.9,-1.5,-1,0.470064516129032,1.93545586107091,-0.599659284497445,-1.26476578411405,-1.81202046035806
"2137","rueteki01",0.6,1.8,1.3,2.8,0.4,0.661594202898551,0.470064516129032,1.63545586107091,1.00034071550256,2.43523421588595
"2150","ruffibr01",-1.2,2.2,1,2.1,1.5,0.961594202898551,-1.32993548387097,2.03545586107091,0.700340715502555,1.73523421588595
"2162","ruhleve01",3.2,1.4,-0.6,0.5,-1.4,0.0700645161290324,3.03545586107091,1.10034071550256,-0.964765784114053,0.187979539641944
"2175","ruschgl01",-1.2,3,1,-1.3,-1,0.461594202898551,-1.32993548387097,2.83545586107091,0.700340715502555,-1.66476578411405
"2187","russeje01",2.5,-0.3,0.9,3.3,1.4,2.47677119628339,2.26159420289855,-0.429935483870968,0.735455861070912,3.00034071550256
"2201","rzepcma01",-1.1,1.1,0.3,-1,-1,0.470064516129032,-1.26454413892909,0.800340715502555,-0.064765784114053,-1.31202046035806
"2210","saarlki01",-0.3,-1,-1,-1,-1,-1.02993548387097,-0.464544138929088,-1.29965928449744,-1.36476578411405,-1.31202046035806
"2217","sandesc01",3.1,2.8,2.6,2.7,-0.1,-0.623228803716609,2.86159420289855,2.67006451612903,2.43545586107091,2.40034071550256
"2236","sandesc02",-0.6,-1,-1,-1,-1,-1.16454413892909,-0.899659284497445,-1.36476578411405,-1.31202046035806,-1.28730158730159
"2243","santaer01",3,-1.3,2.9,1.2,1.6,2.76159420289855,2.87006451612903,-1.46454413892909,2.60034071550256,0.835234215885947
"2256","scherbi01",-0.3,-1,-1,-1,-1,0.0354558610709118,-0.599659284497445,-1.36476578411405,-1.31202046035806,-1.28730158730159
"2263","schmija01",2.2,2.4,6.7,6.7,1.8,-0.0384057971014494,2.07006451612903,2.23545586107091,6.40034071550256,6.33523421588595
"2277","schoupe01",-0.5,1.1,-0.2,0.9,0.1,-0.438405797101449,-0.629935483870968,0.935455861070912,-0.499659284497445,0.535234215885947
"2288","searara01",0.4,-1,0.2,0.5,-1,0.935234215885947,0.0879795396419438,-1.28730158730159,0.14,-0.0681564245810057
"2295","servisc01",-0.5,0.4,0.8,-0.4,1.8,0.176771196283391,-0.738405797101449,0.270064516129032,0.635455861070912,-0.699659284497445
"2307","sheetbe01",2.9,4.3,-1,0.2,-1,1.76159420289855,2.77006451612903,4.13545586107091,-1.29965928449744,-0.164765784114053
"2317","shueypa01",1.6,0.8,0.8,1,-1,1.27006451612903,1.43545586107091,0.500340715502555,0.435234215885947,0.687979539641944
"2328","silvajo01",0.2,-1,-1,-1,-1,-0.738405797101449,0.0700645161290324,-1.16454413892909,-1.29965928449744,-1.36476578411405
"2335","slusajo01",-1,-1,0.2,1.6,-0.5,-1.16454413892909,-1.29965928449744,-1.36476578411405,-0.112020460358056,1.31269841269841
"2342","smithjo05",1.8,2.5,0.5,0.5,1.2,0.970064516129032,1.63545586107091,2.20034071550256,0.135234215885947,0.187979539641944
"2353","smithro01",0.4,-0.7,-1,-1,-1,2.46159420289855,0.270064516129032,-0.864544138929088,-1.29965928449744,-1.36476578411405
"2361","spradje01",0.3,-0.7,-1,-1,-1,0.735234215885947,-0.0120204603580563,-0.987301587301587,-1.06,-1.56815642458101
"2368","sprinde01",0.5,0,-1,-1,-1,-0.868156424581006,0.201587301587302,-0.406976744186047,-0.957142857142857,-1.62619047619048
"2376","standja01",-0.5,-1,-1,-1,-1,-0.438405797101449,-0.629935483870968,-1.16454413892909,-1.29965928449744,-1.36476578411405
"2383","stantmi02",-0.2,2.3,2.8,-1,1,0.361594202898551,-0.329935483870968,2.13545586107091,2.50034071550256,-1.36476578411405
"2402","stclara01",-1,0,-0.3,-1,-0.3,-0.129935483870968,-1.16454413892909,-0.299659284497445,-0.664765784114053,-1.31202046035806
"2411","stewada01",1.6,-0.6,1.2,4.3,4.4,3.07677119628339,1.36159420289855,-0.729935483870968,1.03545586107091,4.00034071550256
"2427","stoneri01",-0.2,-1,-1,-1,-1,-1.36476578411405,-0.512020460358056,-1.28730158730159,-1.06,-1.56815642458101
"2433","streehu01",0.4,1.3,1,2.7,0.9,0.676771196283391,0.161594202898551,1.17006451612903,0.835455861070912,2.40034071550256
"2446","stroppe01",1.2,0.7,1.1,-1,-1,1.43545586107091,0.900340715502555,0.335234215885947,0.787979539641944,-1.28730158730159
"2455","suzukma01",-0.6,-1,-1,-1,-1,-0.923228803716609,-0.838405797101449,-1.12993548387097,-1.16454413892909,-1.29965928449744
"2461","tananfr01",1.3,1.9,1.1,1.6,2,3.09493975903614,1.17866354044549,1.87677119628339,0.861594202898551,1.47006451612903
"2482","tavarju01",-0.4,2,-0.1,-0.9,1.2,0.178663540445486,-0.423228803716609,1.76159420289855,-0.229935483870968,-1.06454413892909
"2499","tejedro01",-0.2,-1,-1,-1,-1,1.07006451612903,-0.364544138929088,-1.29965928449744,-1.36476578411405,-1.31202046035806
"2506","tekulke01",0.5,2.1,2.1,3.8,1.6,2.98797953964194,0.212698412698413,2.04,1.53184357541899,3.5015873015873
"2522","thomaro02",0.9,-0.7,2,-1,0.2,-1.16454413892909,0.600340715502555,-1.06476578411405,1.68797953964194,-1.28730158730159
"2530","thurmma01",0.2,0.1,-1,-1,-1,-0.664765784114053,-0.112020460358056,-0.187301587301587,-1.06,-1.56815642458101
"2538","towerjo01",-0.8,-1,0,-1,-1,-2.06454413892909,-1.09965928449744,-1.36476578411405,-0.312020460358056,-1.28730158730159
"2546","turnbde01",-2.4,0.2,-0.7,-1,-1,2.66159420289855,-2.52993548387097,0.0354558610709118,-0.999659284497445,-1.36476578411405
"2553","urbinug01",1.1,1.4,2.7,0.4,0.8,0.276771196283391,0.861594202898551,1.27006451612903,2.53545586107091,0.100340715502555
"2564","valvejo01",1.7,1.1,2,0.6,-0.2,1.00034071550256,1.33523421588595,0.787979539641944,1.71269841269841,0.54
"2576","walkepe01",0.2,2,0.7,-1,1.6,-0.564765784114053,-0.112020460358056,1.71269841269841,0.64,-1.56815642458101
"2584","wangch01",-0.1,-0.6,-0.8,-1,-1,-1.29965928449744,-0.464765784114053,-0.912020460358056,-1.08730158730159,-1.06
"2593","wegmabi01",4.4,4.7,0.5,1.8,0.2,-0.538405797101449,4.27006451612903,4.53545586107091,0.200340715502555,1.43523421588595
"2604","welchbo01",1.6,4.3,4,7.1,2.8,4.57677119628339,1.36159420289855,4.17006451612903,3.83545586107091,6.80034071550256
"2621","welleto01",-1.9,-0.4,-1,-1,-1,2.33545586107091,-2.19965928449744,-0.764765784114053,-1.31202046035806,-1.28730158730159
"2629","whitsed01",0.2,2.7,-0.7,-1.7,0.4,2.36159420289855,0.0700645161290324,2.53545586107091,-0.999659284497445,-2.06476578411405
"2644","wickake01",1.1,0.1,-1,-1,-1,-1.16454413892909,0.800340715502555,-0.264765784114053,-1.31202046035806,-1.28730158730159
"2650","willimi03",1.9,-0.3,1.1,1.1,1.1,-0.429935483870968,1.73545586107091,-0.599659284497445,0.735234215885947,0.787979539641944
"2662","willito02",0.1,-1,-1,0.9,0.9,-1.16454413892909,-0.199659284497445,-1.36476578411405,-1.31202046035806,0.612698412698413
"2670","yanes01",0.6,-0.9,0.7,0.1,-0.1,0.276771196283391,0.361594202898551,-1.02993548387097,0.535455861070912,-0.199659284497445
"2681","youngma01",-1.4,2.1,-0.2,0.1,0.2,-1.16454413892909,-1.69965928449744,1.73523421588595,-0.512020460358056,-0.187301587301587
"2691","zachrpa01",1.1,1,0.3,0,-1,-0.264544138929088,0.800340715502555,0.635234215885947,-0.0120204603580563,-0.287301587301587
"2701","zahnge01",3.6,0.4,-0.6,2.8,4,4.28797953964194,3.31269841269841,0.34,-1.16815642458101,2.5015873015873
