player_id,year-0,g-0,w-0,l-0,gs-0,cg-0,sho-0,sv-0,ipouts-0,h-0,er-0,hr-0,bb-0,so-0,ibb-0,wp-0,hbp-0,bfp-0,gf-0,r-0,tbf-0,era-0,baopp-0,tbf_per_g-0,starter_ratio-0,w_per_g-0,l_per_g-0,p_win-0,gf_per_g-0,cg_per_g-0,sho_per_g-0,sv_per_g-0,ipouts_per_g-0,bb_per_bfp-0,hbp_per_bfp-0,hr_per_tbf-0,so_per_tbf-0,wp_per_bfp-0,so_per_bb-0,year-1,g-1,w-1,l-1,gs-1,cg-1,sho-1,sv-1,ipouts-1,h-1,er-1,hr-1,bb-1,so-1,ibb-1,wp-1,hbp-1,bfp-1,gf-1,r-1,tbf-1,era-1,baopp-1,tbf_per_g-1,starter_ratio-1,w_per_g-1,l_per_g-1,p_win-1,gf_per_g-1,cg_per_g-1,sho_per_g-1,sv_per_g-1,ipouts_per_g-1,bb_per_bfp-1,hbp_per_bfp-1,hr_per_tbf-1,so_per_tbf-1,wp_per_bfp-1,so_per_bb-1,year-2,g-2,w-2,l-2,gs-2,cg-2,sho-2,sv-2,ipouts-2,h-2,er-2,hr-2,bb-2,so-2,ibb-2,wp-2,hbp-2,bfp-2,gf-2,r-2,tbf-2,era-2,baopp-2,tbf_per_g-2,starter_ratio-2,w_per_g-2,l_per_g-2,p_win-2,gf_per_g-2,cg_per_g-2,sho_per_g-2,sv_per_g-2,ipouts_per_g-2,bb_per_bfp-2,hbp_per_bfp-2,hr_per_tbf-2,so_per_tbf-2,wp_per_bfp-2,so_per_bb-2,year-3,g-3,w-3,l-3,gs-3,cg-3,sho-3,sv-3,ipouts-3,h-3,er-3,hr-3,bb-3,so-3,ibb-3,wp-3,hbp-3,bfp-3,gf-3,r-3,tbf-3,era-3,baopp-3,tbf_per_g-3,starter_ratio-3,w_per_g-3,l_per_g-3,p_win-3,gf_per_g-3,cg_per_g-3,sho_per_g-3,sv_per_g-3,ipouts_per_g-3,bb_per_bfp-3,hbp_per_bfp-3,hr_per_tbf-3,so_per_tbf-3,wp_per_bfp-3,so_per_bb-3,year-4,g-4,w-4,l-4,gs-4,cg-4,sho-4,sv-4,ipouts-4,h-4,er-4,hr-4,bb-4,so-4,ibb-4,wp-4,hbp-4,bfp-4,gf-4,r-4,tbf-4,era-4,baopp-4,tbf_per_g-4,starter_ratio-4,w_per_g-4,l_per_g-4,p_win-4,gf_per_g-4,cg_per_g-4,sho_per_g-4,sv_per_g-4,ipouts_per_g-4,bb_per_bfp-4,hbp_per_bfp-4,hr_per_tbf-4,so_per_tbf-4,wp_per_bfp-4,so_per_bb-4,year-5,g-5,w-5,l-5,gs-5,cg-5,sho-5,sv-5,ipouts-5,h-5,er-5,hr-5,bb-5,so-5,ibb-5,wp-5,hbp-5,bfp-5,gf-5,r-5,tbf-5,era-5,baopp-5,tbf_per_g-5,starter_ratio-5,w_per_g-5,l_per_g-5,p_win-5,gf_per_g-5,cg_per_g-5,sho_per_g-5,sv_per_g-5,ipouts_per_g-5,bb_per_bfp-5,hbp_per_bfp-5,hr_per_tbf-5,so_per_tbf-5,wp_per_bfp-5,so_per_bb-5
ashbyan01,1991.0,8.0,1.0,5.0,8.0,0.0,0.0,0.0,126.0,41.0,28.0,5.0,19.0,26.0,0.0,6.0,3.0,186.0,0.0,28.0,164.0,6.0,0.25,20.5,1.0,0.125,0.625,0.16666667,0.0,0.0,0.0,0.0,15.75,0.10215054,0.01612903,0.0304878,0.15853659,0.03225806,1.36842105,1992.0,10.0,1.0,3.0,8.0,0.0,0.0,0.0,111.0,42.0,31.0,6.0,21.0,24.0,0.0,2.0,1.0,171.0,0.0,31.0,149.0,7.54054054,0.28187919,14.9,0.8,0.1,0.3,0.25,0.0,0.0,0.0,0.0,11.1,0.12280702,0.00584795,0.04026846,0.16107383,0.01169591,1.14285714,1993.0,32.0,3.0,10.0,21.0,0.0,0.0,1.0,369.0,168.0,93.0,19.0,56.0,77.0,5.0,6.0,4.0,577.0,3.0,100.0,517.0,6.80487805,0.32495164,16.15625,0.65625,0.09375,0.3125,0.23076923,0.09375,0.0,0.0,0.03125,11.53125,0.09705373,0.00693241,0.03675048,0.14893617,0.01039861,1.375,1994.0,24.0,6.0,11.0,24.0,4.0,0.0,0.0,493.0,145.0,62.0,16.0,43.0,121.0,12.0,5.0,3.0,682.0,0.0,75.0,636.0,3.39553753,0.22798742,26.5,1.0,0.25,0.45833333,0.35294118,0.0,0.16666667,0.0,0.0,20.54166667,0.06304985,0.00439883,0.02515723,0.19025157,0.00733138,2.81395349,1995.0,31.0,12.0,10.0,31.0,2.0,2.0,0.0,578.0,180.0,63.0,17.0,62.0,150.0,3.0,7.0,11.0,800.0,0.0,79.0,727.0,2.94290657,0.24759285,23.4516129,1.0,0.38709677,0.32258065,0.54545455,0.0,0.06451613,0.06451613,0.0,18.64516129,0.0775,0.01375,0.02338377,0.20632737,0.00875,2.41935484,1996.0,24.0,9.0,5.0,24.0,1.0,0.0,0.0,452.0,147.0,54.0,17.0,34.0,85.0,1.0,3.0,3.0,612.0,0.0,60.0,575.0,3.22566372,0.25565217,23.95833333,1.0,0.375,0.20833333,0.64285714,0.0,0.04166667,0.0,0.0,18.83333333,0.05555556,0.00490196,0.02956522,0.14782609,0.00490196,2.5
martira02,1988.0,9.0,1.0,3.0,6.0,0.0,0.0,0.0,107.0,27.0,15.0,0.0,22.0,23.0,1.0,1.0,0.0,151.0,0.0,17.0,129.0,3.78504673,0.20930233,14.33333333,0.66666667,0.11111111,0.33333333,0.25,0.0,0.0,0.0,0.0,11.88888889,0.14569536,0.0,0.0,0.17829457,0.00662252,1.04545455,1989.0,15.0,6.0,4.0,15.0,2.0,2.0,0.0,296.0,79.0,35.0,11.0,41.0,89.0,1.0,1.0,5.0,410.0,0.0,39.0,364.0,3.19256757,0.21703297,24.26666667,1.0,0.4,0.26666667,0.6,0.0,0.13333333,0.13333333,0.0,19.73333333,0.1,0.01219512,0.03021978,0.24450549,0.00243902,2.17073171,1990.0,33.0,20.0,6.0,33.0,12.0,3.0,0.0,703.0,191.0,76.0,22.0,67.0,223.0,5.0,3.0,4.0,950.0,0.0,89.0,879.0,2.91891892,0.21729238,26.63636364,1.0,0.60606061,0.18181818,0.76923077,0.0,0.36363636,0.09090909,0.0,21.3030303,0.07052632,0.00421053,0.02502844,0.25369738,0.00315789,3.32835821,1991.0,33.0,17.0,13.0,33.0,6.0,4.0,0.0,661.0,190.0,80.0,18.0,69.0,150.0,4.0,6.0,7.0,916.0,0.0,89.0,840.0,3.2677761,0.22619048,25.45454545,1.0,0.51515152,0.39393939,0.56666667,0.0,0.18181818,0.12121212,0.0,20.03030303,0.07532751,0.00764192,0.02142857,0.17857143,0.00655022,2.17391304,1992.0,25.0,8.0,11.0,25.0,1.0,1.0,0.0,452.0,141.0,67.0,11.0,69.0,101.0,4.0,9.0,5.0,662.0,0.0,82.0,588.0,4.00221239,0.23979592,23.52,1.0,0.32,0.44,0.42105263,0.0,0.04,0.04,0.0,18.08,0.10422961,0.00755287,0.01870748,0.17176871,0.01359517,1.46376812,1993.0,32.0,10.0,12.0,32.0,4.0,3.0,0.0,635.0,202.0,81.0,15.0,104.0,127.0,9.0,2.0,4.0,918.0,0.0,88.0,810.0,3.44409449,0.24938272,25.3125,1.0,0.3125,0.375,0.45454545,0.0,0.125,0.09375,0.0,19.84375,0.11328976,0.0043573,0.01851852,0.15679012,0.00217865,1.22115385
leibrch01,1979.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,1.0,2.0,14.0,0.0,0.14285714,4.66666667,0.0,0.0,0.0,0.0,0.33333333,0.0,0.0,0.0,4.33333333,0.125,0.0,0.0,0.07142857,0.0,0.5,1980.0,36.0,10.0,9.0,27.0,5.0,2.0,0.0,521.0,200.0,82.0,15.0,54.0,62.0,4.0,1.0,2.0,754.0,3.0,84.0,698.0,4.24952015,0.28653295,19.38888889,0.75,0.27777778,0.25,0.52631579,0.08333333,0.13888889,0.05555556,0.0,14.47222222,0.07161804,0.00265252,0.02148997,0.08882521,0.00132626,1.14814815,1981.0,7.0,1.0,1.0,4.0,1.0,1.0,0.0,90.0,28.0,12.0,0.0,15.0,9.0,2.0,0.0,0.0,128.0,0.0,12.0,113.0,3.6,0.24778761,16.14285714,0.57142857,0.14285714,0.14285714,0.5,0.0,0.14285714,0.14285714,0.0,12.85714286,0.1171875,0.0,0.0,0.07964602,0.0,0.6,1982.0,36.0,5.0,7.0,11.0,0.0,0.0,2.0,323.0,130.0,61.0,4.0,48.0,34.0,9.0,6.0,2.0,484.0,10.0,68.0,434.0,5.09907121,0.29953917,12.05555556,0.30555556,0.13888889,0.19444444,0.41666667,0.27777778,0.0,0.0,0.05555556,8.97222222,0.09917355,0.00413223,0.00921659,0.07834101,0.01239669,0.70833333,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,1984.0,23.0,11.0,7.0,23.0,0.0,0.0,0.0,431.0,158.0,58.0,11.0,38.0,53.0,2.0,5.0,3.0,621.0,0.0,65.0,580.0,3.63341067,0.27241379,25.2173913,1.0,0.47826087,0.30434783,0.61111111,0.0,0.0,0.0,0.0,18.73913043,0.06119163,0.00483092,0.01896552,0.09137931,0.00805153,1.39473684
mclaubo01,1976.0,17.0,4.0,5.0,11.0,4.0,2.0,1.0,237.0,71.0,25.0,6.0,17.0,32.0,1.0,2.0,2.0,315.0,3.0,31.0,296.0,2.84810127,0.23986486,17.41176471,0.64705882,0.23529412,0.29411765,0.44444444,0.17647059,0.23529412,0.11764706,0.05882353,13.94117647,0.05396825,0.00634921,0.02027027,0.10810811,0.00634921,1.88235294,1977.0,46.0,4.0,7.0,6.0,0.0,0.0,5.0,254.0,81.0,40.0,6.0,34.0,59.0,6.0,3.0,6.0,359.0,29.0,44.0,319.0,4.2519685,0.2539185,6.93478261,0.13043478,0.08695652,0.15217391,0.36363636,0.63043478,0.0,0.0,0.10869565,5.52173913,0.09470752,0.01671309,0.01880878,0.18495298,0.00835655,1.73529412,1978.0,12.0,0.0,1.0,1.0,0.0,0.0,2.0,70.0,30.0,13.0,2.0,16.0,10.0,2.0,3.0,2.0,116.0,5.0,17.0,98.0,5.01428571,0.30612245,8.16666667,0.08333333,0.0,0.08333333,0.0,0.41666667,0.0,0.0,0.16666667,5.83333333,0.13793103,0.01724138,0.02040816,0.10204082,0.02586207,0.625,1979.0,49.0,2.0,3.0,1.0,0.0,0.0,0.0,198.0,85.0,37.0,4.0,20.0,57.0,6.0,2.0,2.0,306.0,15.0,48.0,284.0,5.04545455,0.29929577,5.79591837,0.02040816,0.04081633,0.06122449,0.4,0.30612245,0.0,0.0,0.0,4.04081633,0.06535948,0.00653595,0.01408451,0.20070423,0.00653595,2.85,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,1981.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,17.0,15.0,1.0,9.0,3.0,0.0,2.0,1.0,61.0,4.0,15.0,51.0,11.57142857,0.33333333,4.63636364,0.0,0.0,0.0,0.0,0.36363636,0.0,0.0,0.09090909,3.18181818,0.14754098,0.01639344,0.01960784,0.05882353,0.03278689,0.33333333
dawlebi01,1983.0,48.0,6.0,6.0,0.0,0.0,0.0,14.0,239.0,51.0,25.0,9.0,22.0,60.0,4.0,1.0,1.0,304.0,37.0,26.0,281.0,2.82426778,0.18149466,5.85416667,0.0,0.125,0.125,0.5,0.77083333,0.0,0.0,0.29166667,4.97916667,0.07236842,0.00328947,0.03202847,0.21352313,0.00328947,2.72727273,1984.0,60.0,11.0,4.0,0.0,0.0,0.0,5.0,294.0,82.0,21.0,5.0,35.0,47.0,9.0,2.0,0.0,402.0,27.0,24.0,367.0,1.92857143,0.22343324,6.11666667,0.0,0.18333333,0.06666667,0.73333333,0.45,0.0,0.0,0.08333333,4.9,0.08706468,0.0,0.01362398,0.1280654,0.00497512,1.34285714,1985.0,49.0,5.0,3.0,0.0,0.0,0.0,2.0,243.0,76.0,32.0,7.0,37.0,48.0,7.0,2.0,0.0,347.0,19.0,35.0,310.0,3.55555556,0.24516129,6.32653061,0.0,0.10204082,0.06122449,0.625,0.3877551,0.0,0.0,0.04081633,4.95918367,0.10662824,0.0,0.02258065,0.15483871,0.00576369,1.2972973,1986.0,46.0,0.0,7.0,0.0,0.0,0.0,2.0,293.0,91.0,36.0,10.0,28.0,66.0,3.0,5.0,1.0,405.0,23.0,38.0,376.0,3.31740614,0.24202128,8.17391304,0.0,0.0,0.15217391,0.0,0.5,0.0,0.0,0.04347826,6.36956522,0.0691358,0.00246914,0.02659574,0.17553191,0.01234568,2.35714286,1987.0,60.0,5.0,8.0,0.0,0.0,0.0,2.0,290.0,93.0,48.0,15.0,38.0,65.0,11.0,4.0,1.0,406.0,17.0,51.0,367.0,4.46896552,0.25340599,6.11666667,0.0,0.08333333,0.13333333,0.38461538,0.28333333,0.0,0.0,0.03333333,4.83333333,0.09359606,0.00246305,0.04087193,0.17711172,0.00985222,1.71052632,1988.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,16.0,13.0,3.0,4.0,3.0,1.0,2.0,0.0,47.0,1.0,13.0,43.0,13.5,0.37209302,5.375,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,3.25,0.08510638,0.0,0.06976744,0.06976744,0.04255319,0.75
campbbi02,1973.0,28.0,3.0,3.0,2.0,0.0,0.0,7.0,155.0,44.0,18.0,5.0,20.0,42.0,1.0,2.0,1.0,218.0,20.0,20.0,197.0,3.13548387,0.22335025,7.03571429,0.07142857,0.10714286,0.10714286,0.5,0.71428571,0.0,0.0,0.25,5.53571429,0.09174312,0.00458716,0.02538071,0.21319797,0.00917431,2.1,1974.0,63.0,8.0,7.0,0.0,0.0,0.0,19.0,361.0,109.0,35.0,4.0,55.0,89.0,4.0,5.0,2.0,514.0,55.0,37.0,457.0,2.61772853,0.23851204,7.25396825,0.0,0.12698413,0.11111111,0.53333333,0.87301587,0.0,0.0,0.3015873,5.73015873,0.10700389,0.00389105,0.00875274,0.19474836,0.00972763,1.61818182,1975.0,47.0,4.0,6.0,7.0,2.0,1.0,5.0,363.0,119.0,51.0,13.0,46.0,76.0,2.0,3.0,2.0,512.0,28.0,58.0,464.0,3.79338843,0.25646552,9.87234043,0.14893617,0.08510638,0.12765957,0.4,0.59574468,0.04255319,0.0212766,0.10638298,7.72340426,0.08984375,0.00390625,0.02801724,0.1637931,0.00585938,1.65217391,1976.0,78.0,17.0,5.0,0.0,0.0,0.0,20.0,503.0,145.0,56.0,9.0,62.0,115.0,11.0,7.0,5.0,703.0,68.0,63.0,636.0,3.00596421,0.22798742,8.15384615,0.0,0.21794872,0.06410256,0.77272727,0.87179487,0.0,0.0,0.25641026,6.44871795,0.08819346,0.00711238,0.01415094,0.18081761,0.00995733,1.85483871,1977.0,69.0,13.0,9.0,0.0,0.0,0.0,31.0,420.0,112.0,46.0,13.0,60.0,114.0,10.0,3.0,5.0,583.0,60.0,48.0,518.0,2.95714286,0.21621622,7.50724638,0.0,0.1884058,0.13043478,0.59090909,0.86956522,0.0,0.0,0.44927536,6.08695652,0.10291595,0.00857633,0.02509653,0.22007722,0.0051458,1.9,1978.0,29.0,7.0,5.0,0.0,0.0,0.0,4.0,152.0,62.0,22.0,3.0,17.0,47.0,3.0,1.0,0.0,226.0,20.0,25.0,209.0,3.90789474,0.29665072,7.20689655,0.0,0.24137931,0.17241379,0.58333333,0.68965517,0.0,0.0,0.13793103,5.24137931,0.07522124,0.0,0.01435407,0.22488038,0.00442478,2.76470588
langsma01,1984.0,35.0,17.0,10.0,33.0,5.0,2.0,0.0,675.0,188.0,85.0,16.0,118.0,204.0,5.0,4.0,8.0,965.0,0.0,99.0,839.0,3.4,0.22407628,23.97142857,0.94285714,0.48571429,0.28571429,0.62962963,0.0,0.14285714,0.05714286,0.0,19.28571429,0.12227979,0.00829016,0.01907032,0.2431466,0.00414508,1.72881356,1985.0,24.0,7.0,14.0,24.0,2.0,0.0,0.0,380.0,122.0,77.0,22.0,91.0,72.0,2.0,3.0,2.0,577.0,0.0,85.0,484.0,5.47105263,0.25206612,20.16666667,1.0,0.29166667,0.58333333,0.33333333,0.0,0.08333333,0.0,0.0,15.83333333,0.15771231,0.0034662,0.04545455,0.14876033,0.00519931,0.79120879,1986.0,37.0,12.0,14.0,36.0,9.0,0.0,0.0,718.0,234.0,129.0,30.0,123.0,245.0,1.0,10.0,4.0,1057.0,1.0,142.0,930.0,4.85097493,0.2516129,25.13513514,0.97297297,0.32432432,0.37837838,0.46153846,0.02702703,0.24324324,0.0,0.0,19.40540541,0.11636708,0.0037843,0.03225806,0.26344086,0.00946074,1.99186992,1987.0,35.0,19.0,13.0,35.0,14.0,3.0,0.0,816.0,242.0,116.0,30.0,114.0,262.0,0.0,9.0,5.0,1152.0,0.0,132.0,1033.0,3.83823529,0.23426912,29.51428571,1.0,0.54285714,0.37142857,0.59375,0.0,0.4,0.08571429,0.0,23.31428571,0.09895833,0.00434028,0.02904163,0.2536302,0.0078125,2.29824561,1988.0,35.0,15.0,11.0,35.0,9.0,3.0,0.0,784.0,222.0,97.0,32.0,110.0,235.0,2.0,7.0,3.0,1078.0,0.0,108.0,965.0,3.34056122,0.23005181,27.57142857,1.0,0.42857143,0.31428571,0.57692308,0.0,0.25714286,0.08571429,0.0,22.4,0.10204082,0.00278293,0.03316062,0.24352332,0.00649351,2.13636364,1989.0,34.0,16.0,14.0,34.0,8.0,5.0,0.0,750.0,198.0,76.0,16.0,112.0,235.0,6.0,6.0,4.0,1037.0,0.0,87.0,921.0,2.736,0.21498371,27.08823529,1.0,0.47058824,0.41176471,0.53333333,0.0,0.23529412,0.14705882,0.0,22.05882353,0.10800386,0.00385728,0.01737242,0.25515744,0.00578592,2.09821429
castibo01,1977.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,12.0,5.0,2.0,2.0,7.0,0.0,0.0,0.0,46.0,3.0,5.0,44.0,3.97058824,0.27272727,7.33333333,0.16666667,0.16666667,0.0,1.0,0.5,0.0,0.0,0.0,5.66666667,0.04347826,0.0,0.04545455,0.15909091,0.0,3.5,1978.0,18.0,0.0,4.0,0.0,0.0,0.0,1.0,102.0,28.0,15.0,2.0,33.0,30.0,7.0,0.0,0.0,160.0,7.0,19.0,127.0,3.97058824,0.22047244,7.05555556,0.0,0.0,0.22222222,0.0,0.38888889,0.0,0.0,0.05555556,5.66666667,0.20625,0.0,0.01574803,0.23622047,0.0,0.90909091,1979.0,19.0,2.0,0.0,0.0,0.0,0.0,7.0,73.0,26.0,3.0,0.0,13.0,25.0,1.0,0.0,1.0,110.0,15.0,5.0,96.0,1.10958904,0.27083333,5.05263158,0.0,0.10526316,0.0,1.0,0.78947368,0.0,0.0,0.36842105,3.84210526,0.11818182,0.00909091,0.0,0.26041667,0.0,1.92307692,1980.0,61.0,8.0,6.0,0.0,0.0,0.0,5.0,295.0,70.0,30.0,4.0,45.0,60.0,5.0,3.0,1.0,395.0,29.0,31.0,349.0,2.74576271,0.20057307,5.72131148,0.0,0.13114754,0.09836066,0.57142857,0.47540984,0.0,0.0,0.08196721,4.83606557,0.11392405,0.00253165,0.01146132,0.17191977,0.00759494,1.33333333,1981.0,34.0,2.0,4.0,1.0,0.0,0.0,5.0,152.0,50.0,30.0,5.0,24.0,35.0,4.0,0.0,0.0,220.0,15.0,31.0,196.0,5.32894737,0.25510204,5.76470588,0.02941176,0.05882353,0.11764706,0.33333333,0.44117647,0.0,0.0,0.14705882,4.47058824,0.10909091,0.0,0.0255102,0.17857143,0.0,1.45833333,1982.0,40.0,13.0,11.0,25.0,6.0,1.0,0.0,656.0,194.0,89.0,26.0,85.0,123.0,7.0,1.0,0.0,903.0,6.0,96.0,818.0,3.66310976,0.23716381,20.45,0.625,0.325,0.275,0.54166667,0.15,0.15,0.025,0.0,16.4,0.09413068,0.0,0.03178484,0.15036675,0.00110742,1.44705882
howest01,1980.0,59.0,7.0,9.0,0.0,0.0,0.0,17.0,254.0,83.0,25.0,1.0,22.0,39.0,10.0,1.0,2.0,359.0,36.0,33.0,335.0,2.65748031,0.24776119,5.6779661,0.0,0.11864407,0.15254237,0.4375,0.61016949,0.0,0.0,0.28813559,4.30508475,0.06128134,0.00557103,0.00298507,0.11641791,0.00278552,1.77272727,1981.0,41.0,5.0,3.0,0.0,0.0,0.0,8.0,162.0,51.0,15.0,2.0,18.0,32.0,7.0,0.0,0.0,227.0,25.0,17.0,209.0,2.5,0.24401914,5.09756098,0.0,0.12195122,0.07317073,0.625,0.6097561,0.0,0.0,0.19512195,3.95121951,0.07929515,0.0,0.00956938,0.15311005,0.0,1.77777778,1982.0,66.0,7.0,5.0,0.0,0.0,0.0,13.0,298.0,87.0,23.0,3.0,17.0,49.0,11.0,1.0,0.0,393.0,41.0,27.0,376.0,2.08389262,0.23138298,5.6969697,0.0,0.10606061,0.07575758,0.58333333,0.62121212,0.0,0.0,0.1969697,4.51515152,0.043257,0.0,0.00797872,0.13031915,0.00254453,2.88235294,1983.0,46.0,4.0,7.0,0.0,0.0,0.0,18.0,206.0,55.0,11.0,2.0,12.0,52.0,7.0,3.0,1.0,274.0,33.0,15.0,261.0,1.44174757,0.21072797,5.67391304,0.0,0.08695652,0.15217391,0.36363636,0.7173913,0.0,0.0,0.39130435,4.47826087,0.04379562,0.00364964,0.00766284,0.19923372,0.01094891,4.33333333,1984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,1985.0,32.0,3.0,4.0,0.0,0.0,0.0,3.0,123.0,58.0,25.0,3.0,12.0,21.0,4.0,3.0,1.0,198.0,19.0,33.0,185.0,5.48780488,0.31351351,5.78125,0.0,0.09375,0.125,0.42857143,0.59375,0.0,0.0,0.09375,3.84375,0.06060606,0.00505051,0.01621622,0.11351351,0.01515152,1.75
farrst01,1984.0,31.0,3.0,11.0,16.0,0.0,0.0,1.0,348.0,106.0,59.0,14.0,46.0,83.0,3.0,2.0,5.0,488.0,4.0,61.0,437.0,4.57758621,0.24256293,14.09677419,0.51612903,0.09677419,0.35483871,0.21428571,0.12903226,0.0,0.0,0.03225806,11.22580645,0.0942623,0.0102459,0.03203661,0.18993135,0.00409836,1.80434783,1985.0,16.0,2.0,1.0,3.0,0.0,0.0,1.0,113.0,34.0,13.0,2.0,20.0,36.0,4.0,3.0,2.0,164.0,5.0,15.0,142.0,3.10619469,0.23943662,8.875,0.1875,0.125,0.0625,0.66666667,0.3125,0.0,0.0,0.0625,7.0625,0.12195122,0.01219512,0.01408451,0.25352113,0.01829268,1.8,1986.0,56.0,8.0,4.0,0.0,0.0,0.0,8.0,328.0,90.0,38.0,10.0,39.0,83.0,8.0,4.0,4.0,443.0,33.0,39.0,400.0,3.12804878,0.225,7.14285714,0.0,0.14285714,0.07142857,0.66666667,0.58928571,0.0,0.0,0.14285714,5.85714286,0.08803612,0.00902935,0.025,0.2075,0.00902935,2.12820513,1987.0,47.0,4.0,3.0,0.0,0.0,0.0,1.0,273.0,97.0,42.0,9.0,44.0,88.0,4.0,2.0,2.0,408.0,19.0,47.0,362.0,4.15384615,0.2679558,7.70212766,0.0,0.08510638,0.06382979,0.57142857,0.40425532,0.0,0.0,0.0212766,5.80851064,0.10784314,0.00490196,0.02486188,0.24309392,0.00490196,2.0,1988.0,62.0,5.0,4.0,1.0,0.0,0.0,20.0,248.0,74.0,23.0,5.0,30.0,72.0,6.0,4.0,2.0,344.0,49.0,25.0,312.0,2.50403226,0.23717949,5.03225806,0.01612903,0.08064516,0.06451613,0.55555556,0.79032258,0.0,0.0,0.32258065,4.0,0.0872093,0.00581395,0.01602564,0.23076923,0.01162791,2.4,1989.0,51.0,2.0,5.0,2.0,0.0,0.0,18.0,190.0,75.0,29.0,5.0,22.0,56.0,5.0,2.0,1.0,279.0,40.0,35.0,256.0,4.12105263,0.29296875,5.01960784,0.03921569,0.03921569,0.09803922,0.28571429,0.78431373,0.0,0.0,0.35294118,3.7254902,0.07885305,0.00358423,0.01953125,0.21875,0.00716846,2.54545455
petityu01,2006.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,79.0,46.0,28.0,7.0,9.0,20.0,1.0,0.0,0.0,129.0,5.0,28.0,118.0,9.56962025,0.38983051,7.86666667,0.06666667,0.06666667,0.06666667,0.5,0.33333333,0.0,0.0,0.0,5.26666667,0.06976744,0.0,0.05932203,0.16949153,0.0,2.22222222,2007.0,14.0,3.0,4.0,10.0,0.0,0.0,0.0,171.0,58.0,29.0,12.0,18.0,40.0,1.0,0.0,0.0,243.0,2.0,30.0,223.0,4.57894737,0.26008969,15.92857143,0.71428571,0.21428571,0.28571429,0.42857143,0.14285714,0.0,0.0,0.0,12.21428571,0.07407407,0.0,0.05381166,0.1793722,0.0,2.22222222,2008.0,19.0,3.0,5.0,8.0,0.0,0.0,0.0,169.0,45.0,27.0,12.0,14.0,42.0,2.0,3.0,1.0,229.0,6.0,29.0,208.0,4.31360947,0.21634615,10.94736842,0.42105263,0.15789474,0.26315789,0.375,0.31578947,0.0,0.0,0.0,8.89473684,0.06113537,0.00436681,0.05769231,0.20192308,0.01310044,3.0,2009.0,23.0,3.0,10.0,17.0,0.0,0.0,0.0,269.0,102.0,58.0,19.0,34.0,74.0,1.0,3.0,0.0,407.0,2.0,62.0,370.0,5.82156134,0.27567568,16.08695652,0.73913043,0.13043478,0.43478261,0.23076923,0.08695652,0.0,0.0,0.0,11.69565217,0.08353808,0.0,0.05135135,0.2,0.00737101,2.17647059,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0066968,0.25466661,11.30328588,0.33702257,0.16726337,0.16431571,0.50444488,0.27141677,0.03590547,0.01008228,0.07557189,8.79868582,0.08719915,0.00689801,0.02568042,0.18000432,0.00805682,1.85902391
