player_id,year-0,g-0,ab-0,r-0,h-0,double-0,triple-0,hr-0,rbi-0,sb-0,cs-0,bb-0,so-0,ibb-0,hbp-0,sh-0,sf-0,g_idp-0,ob-0,pa-0,tb-0,war-0,ab_per_g-0,r_per_ab-0,batting_avg-0,double_per_ab-0,triple_per_ab-0,hr_per_ab-0,rbi_per_ab-0,sb_per_ob-0,cs_per_ob-0,sb_ratio-0,bb_per_pa-0,so_per_ab-0,slg-0,obp-0,rc-0,rc_per_ab-0,babip-0,iso-0,pa_per_so-0,year-1,g-1,ab-1,r-1,h-1,double-1,triple-1,hr-1,rbi-1,sb-1,cs-1,bb-1,so-1,ibb-1,hbp-1,sh-1,sf-1,g_idp-1,ob-1,pa-1,tb-1,war-1,ab_per_g-1,r_per_ab-1,batting_avg-1,double_per_ab-1,triple_per_ab-1,hr_per_ab-1,rbi_per_ab-1,sb_per_ob-1,cs_per_ob-1,sb_ratio-1,bb_per_pa-1,so_per_ab-1,slg-1,obp-1,rc-1,rc_per_ab-1,babip-1,iso-1,pa_per_so-1,year-2,g-2,ab-2,r-2,h-2,double-2,triple-2,hr-2,rbi-2,sb-2,cs-2,bb-2,so-2,ibb-2,hbp-2,sh-2,sf-2,g_idp-2,ob-2,pa-2,tb-2,war-2,ab_per_g-2,r_per_ab-2,batting_avg-2,double_per_ab-2,triple_per_ab-2,hr_per_ab-2,rbi_per_ab-2,sb_per_ob-2,cs_per_ob-2,sb_ratio-2,bb_per_pa-2,so_per_ab-2,slg-2,obp-2,rc-2,rc_per_ab-2,babip-2,iso-2,pa_per_so-2,year-3,g-3,ab-3,r-3,h-3,double-3,triple-3,hr-3,rbi-3,sb-3,cs-3,bb-3,so-3,ibb-3,hbp-3,sh-3,sf-3,g_idp-3,ob-3,pa-3,tb-3,war-3,ab_per_g-3,r_per_ab-3,batting_avg-3,double_per_ab-3,triple_per_ab-3,hr_per_ab-3,rbi_per_ab-3,sb_per_ob-3,cs_per_ob-3,sb_ratio-3,bb_per_pa-3,so_per_ab-3,slg-3,obp-3,rc-3,rc_per_ab-3,babip-3,iso-3,pa_per_so-3,year-4,g-4,ab-4,r-4,h-4,double-4,triple-4,hr-4,rbi-4,sb-4,cs-4,bb-4,so-4,ibb-4,hbp-4,sh-4,sf-4,g_idp-4,ob-4,pa-4,tb-4,war-4,ab_per_g-4,r_per_ab-4,batting_avg-4,double_per_ab-4,triple_per_ab-4,hr_per_ab-4,rbi_per_ab-4,sb_per_ob-4,cs_per_ob-4,sb_ratio-4,bb_per_pa-4,so_per_ab-4,slg-4,obp-4,rc-4,rc_per_ab-4,babip-4,iso-4,pa_per_so-4,year-5,g-5,ab-5,r-5,h-5,double-5,triple-5,hr-5,rbi-5,sb-5,cs-5,bb-5,so-5,ibb-5,hbp-5,sh-5,sf-5,g_idp-5,ob-5,pa-5,tb-5,war-5,ab_per_g-5,r_per_ab-5,batting_avg-5,double_per_ab-5,triple_per_ab-5,hr_per_ab-5,rbi_per_ab-5,sb_per_ob-5,cs_per_ob-5,sb_ratio-5,bb_per_pa-5,so_per_ab-5,slg-5,obp-5,rc-5,rc_per_ab-5,babip-5,iso-5,pa_per_so-5
carrema01,1987.0,9.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.0,-0.1,1.33333333,0.0,0.25,0.0,0.0,0.0,0.08333333,0.0,0.25,0.0,0.07692308,0.08333333,0.25,0.30769231,0.92307692,0.07100592,0.27272727,0.0,13.0,1988.0,7.0,9.0,5.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,10.0,0.4,1.28571429,0.55555556,0.55555556,0.22222222,0.0,0.11111111,0.11111111,0.0,0.0,0.6901578192252511,0.18181818,0.11111111,1.11111111,0.63636364,6.36363636,0.5785124,0.57142857,0.55555556,11.0,1989.0,68.0,133.0,20.0,41.0,6.0,0.0,6.0,16.0,2.0,3.0,12.0,17.0,0.0,1.0,0.0,0.0,1.0,54.0,146.0,65.0,1.3,1.95588235,0.15037594,0.30827068,0.04511278,0.0,0.04511278,0.12030075,0.03703704,0.05555556,0.4,0.08219178,0.12781955,0.4887218,0.36986301,23.75862069,0.16385256,0.31818182,0.18045113,8.52941176,1990.0,82.0,188.0,30.0,47.0,12.0,0.0,10.0,26.0,1.0,0.0,15.0,29.0,0.0,2.0,0.0,0.0,1.0,64.0,205.0,89.0,1.2,2.29268293,0.15957447,0.25,0.06382979,0.0,0.05319149,0.13829787,0.015625,0.0,1.0,0.07317073,0.15425532,0.47340426,0.31219512,27.18226601,0.13390279,0.24832215,0.22340426,7.0,1991.0,106.0,254.0,18.0,66.0,6.0,0.0,4.0,21.0,2.0,1.0,12.0,26.0,2.0,2.0,1.0,1.0,13.0,82.0,272.0,84.0,0.0,2.39622642,0.07086614,0.25984252,0.02362205,0.0,0.01574803,0.08267717,0.02439024,0.01219512,0.66666667,0.04411765,0.1023622,0.33070866,0.29739777,24.63157895,0.09259992,0.27555556,0.07086614,10.23076923,1992.0,101.0,336.0,34.0,78.0,11.0,1.0,10.0,41.0,3.0,1.0,22.0,57.0,2.0,1.0,1.0,4.0,12.0,103.0,366.0,121.0,0.0,3.32673267,0.10119048,0.23214286,0.0327381,0.00297619,0.0297619,0.12202381,0.02912621,0.00970874,0.75,0.06010929,0.16964286,0.36011905,0.27823691,33.79888268,0.09441029,0.24908425,0.12797619,6.28070175
francte01,1981.0,34.0,95.0,11.0,26.0,0.0,1.0,1.0,8.0,1.0,0.0,5.0,6.0,1.0,1.0,3.0,0.0,0.0,33.0,105.0,31.0,0.4,2.79411765,0.11578947,0.27368421,0.0,0.01052632,0.01052632,0.08421053,0.03030303,0.0,1.0,0.04761905,0.06315789,0.32631579,0.31683168,9.61,0.0961,0.28409091,0.05263158,16.66666667,1982.0,46.0,131.0,14.0,42.0,3.0,0.0,0.0,9.0,2.0,3.0,8.0,11.0,0.0,0.0,5.0,0.0,2.0,50.0,144.0,45.0,0.0,2.84782609,0.10687023,0.32061069,0.02290076,0.0,0.0,0.06870229,0.04,0.06,0.4,0.05555556,0.08396947,0.34351145,0.35971223,16.18705036,0.1164536,0.35,0.02290076,12.63636364,1983.0,120.0,230.0,21.0,59.0,11.0,1.0,3.0,22.0,0.0,2.0,6.0,20.0,2.0,0.0,0.0,2.0,7.0,67.0,240.0,81.0,0.0,1.91666667,0.09130435,0.25652174,0.04782609,0.00434783,0.01304348,0.09565217,0.0,0.02985075,0.0,0.025,0.08695652,0.35217391,0.27310924,22.30932203,0.09453103,0.26794258,0.09565217,11.8,1984.0,58.0,214.0,18.0,74.0,19.0,2.0,1.0,18.0,0.0,0.0,5.0,12.0,3.0,1.0,1.0,2.0,4.0,83.0,226.0,100.0,1.3,3.68965517,0.08411215,0.34579439,0.08878505,0.00934579,0.0046729,0.08411215,0.0,0.0,0.6901578192252511,0.02212389,0.05607477,0.46728972,0.36036036,36.07305936,0.16471717,0.35960591,0.12149533,18.25,1985.0,107.0,281.0,19.0,75.0,15.0,1.0,2.0,31.0,5.0,5.0,12.0,12.0,4.0,1.0,2.0,0.0,1.0,92.0,300.0,98.0,0.0,2.62616822,0.06761566,0.26690391,0.05338078,0.00355872,0.00711744,0.11032028,0.05434783,0.05434783,0.5,0.04,0.04270463,0.34875445,0.29931973,29.09897611,0.09931391,0.27340824,0.08185053,24.41666667,1986.0,86.0,124.0,13.0,31.0,3.0,0.0,2.0,8.0,0.0,1.0,6.0,8.0,0.0,1.0,0.0,2.0,3.0,38.0,133.0,40.0,0.0,1.44186047,0.10483871,0.25,0.02419355,0.0,0.01612903,0.06451613,0.0,0.02631579,0.0,0.04511278,0.06451613,0.32258065,0.28571429,11.38461538,0.08757396,0.25,0.07258065,16.25
cabreme01,2005.0,6.0,19.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,4.0,0.0,3.16666667,0.05263158,0.21052632,0.0,0.0,0.0,0.0,0.0,0.0,0.6901578192252511,0.0,0.10526316,0.21052632,0.21052632,0.84210526,0.04432133,0.23529412,0.0,9.5,2006.0,130.0,460.0,75.0,129.0,26.0,2.0,7.0,50.0,12.0,5.0,56.0,59.0,3.0,2.0,5.0,1.0,9.0,190.0,527.0,180.0,3.0,3.53846154,0.16304348,0.28043478,0.05652174,0.00434783,0.01521739,0.10869565,0.06315789,0.02631579,0.70588235,0.10626186,0.12826087,0.39130435,0.36030829,64.53488372,0.1250676,0.30886076,0.11086957,8.74576271,2007.0,150.0,545.0,66.0,149.0,24.0,8.0,8.0,73.0,13.0,5.0,43.0,68.0,0.0,5.0,10.0,9.0,14.0,197.0,612.0,213.0,1.6,3.63333333,0.12110092,0.2733945,0.0440367,0.0146789,0.0146789,0.13394495,0.06598985,0.02538071,0.72222222,0.07026144,0.12477064,0.39082569,0.32724252,69.55102041,0.11828405,0.29497908,0.11743119,8.64705882,2008.0,129.0,414.0,42.0,103.0,12.0,1.0,8.0,37.0,9.0,2.0,29.0,58.0,5.0,3.0,4.0,3.0,11.0,140.0,458.0,141.0,0.4,3.20930233,0.10144928,0.24879227,0.02898551,0.00241546,0.01932367,0.08937198,0.06428571,0.01428571,0.81818182,0.06331878,0.14009662,0.34057971,0.30066815,42.01354402,0.0948387,0.27065527,0.09178744,7.63793103,2009.0,154.0,485.0,66.0,133.0,28.0,1.0,13.0,68.0,10.0,2.0,43.0,59.0,4.0,4.0,4.0,4.0,15.0,184.0,544.0,202.0,1.2,3.14935065,0.13608247,0.2742268,0.05773196,0.00206186,0.02680412,0.14020619,0.05434783,0.01086957,0.83333333,0.07904412,0.12164948,0.41649485,0.3358209,67.33333333,0.12752525,0.28776978,0.14226804,8.94915254,2010.0,147.0,458.0,50.0,117.0,27.0,3.0,4.0,42.0,7.0,1.0,42.0,64.0,11.0,1.0,5.0,3.0,8.0,171.0,520.0,162.0,0.0,3.11564626,0.10917031,0.25545852,0.05895197,0.00655022,0.00873362,0.09170306,0.04093567,0.00584795,0.875,0.08076923,0.13973799,0.35371179,0.31746032,51.516,0.103032,0.28753181,0.09825328,7.8125
berryda01,1987.0,12.0,28.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,31.0,6.0,0.0,2.33333333,0.07142857,0.17857143,0.03571429,0.0,0.0,0.03571429,0.0,0.125,0.0,0.09677419,0.17857143,0.21428571,0.25806452,1.5483871,0.04994797,0.2173913,0.03571429,6.2,1988.0,95.0,309.0,19.0,80.0,19.0,1.0,7.0,38.0,1.0,0.0,17.0,56.0,5.0,0.0,3.0,3.0,11.0,102.0,337.0,122.0,1.6,3.25263158,0.06148867,0.25889968,0.06148867,0.00323625,0.02265372,0.12297735,0.00980392,0.0,1.0,0.0504451,0.18122977,0.39482201,0.29483283,36.3006135,0.11135158,0.29317269,0.13592233,5.82142857,1989.0,91.0,334.0,37.0,86.0,13.0,0.0,5.0,41.0,1.0,0.0,16.0,54.0,4.0,2.0,4.0,5.0,13.0,108.0,365.0,114.0,1.0,3.67032967,0.11077844,0.25748503,0.03892216,0.0,0.01497006,0.12275449,0.00925926,0.0,1.0,0.04383562,0.16167665,0.34131737,0.29131653,33.22285714,0.09492245,0.28928571,0.08383234,6.48148148,1990.0,17.0,53.0,6.0,10.0,4.0,0.0,1.0,9.0,0.0,0.0,5.0,14.0,1.0,0.0,0.0,1.0,3.0,16.0,60.0,17.0,0.0,3.11764706,0.11320755,0.18867925,0.0754717,0.0,0.01886792,0.16981132,0.0,0.0,0.6901578192252511,0.08333333,0.26415094,0.32075472,0.25423729,4.39655172,0.07580262,0.23076923,0.13207547,4.14285714,1991.0,63.0,160.0,13.0,30.0,7.0,0.0,5.0,14.0,1.0,2.0,11.0,42.0,1.0,1.0,0.0,1.0,2.0,43.0,174.0,52.0,0.0,2.53968254,0.08125,0.1875,0.04375,0.0,0.03125,0.0875,0.02325581,0.04651163,0.33333333,0.06321839,0.2625,0.325,0.24277457,12.46783626,0.07291132,0.21929825,0.1375,4.07142857,1992.0,101.0,307.0,21.0,70.0,16.0,1.0,10.0,43.0,0.0,2.0,17.0,67.0,4.0,1.0,0.0,3.0,4.0,92.0,332.0,118.0,0.0,3.03960396,0.06840391,0.22801303,0.05211726,0.00325733,0.03257329,0.14006515,0.0,0.02173913,0.0,0.05120482,0.21824104,0.38436482,0.26829268,31.68518519,0.09779378,0.25751073,0.15635179,4.8358209
kempst01,1977.0,151.0,552.0,75.0,142.0,29.0,4.0,18.0,88.0,3.0,3.0,71.0,93.0,0.0,5.0,1.0,7.0,11.0,218.0,636.0,233.0,1.2,3.65562914,0.13586957,0.25724638,0.05253623,0.00724638,0.0326087,0.15942029,0.01376147,0.01376147,0.5,0.11163522,0.16847826,0.42210145,0.34330709,79.66131621,0.12786728,0.27678571,0.16485507,6.69892473,1978.0,159.0,582.0,75.0,161.0,18.0,4.0,15.0,79.0,2.0,3.0,97.0,87.0,3.0,1.0,3.0,3.0,9.0,262.0,689.0,232.0,3.3,3.66037736,0.12886598,0.2766323,0.03092784,0.00687285,0.0257732,0.13573883,0.00763359,0.01145038,0.4,0.14078374,0.14948454,0.39862543,0.37920937,88.15316642,0.12982793,0.30227743,0.12199313,7.8045977,1979.0,134.0,490.0,88.0,156.0,26.0,3.0,26.0,105.0,5.0,6.0,68.0,70.0,2.0,2.0,2.0,8.0,13.0,228.0,572.0,266.0,4.2,3.65671642,0.17959184,0.31836735,0.05306122,0.00612245,0.05306122,0.21428571,0.02192982,0.02631579,0.45454545,0.11888112,0.14285714,0.54285714,0.39788732,106.78136201,0.19136445,0.32338308,0.2244898,7.97142857,1980.0,135.0,508.0,88.0,149.0,23.0,3.0,21.0,101.0,5.0,1.0,69.0,64.0,3.0,4.0,1.0,9.0,24.0,225.0,594.0,241.0,3.5,3.76296296,0.17322835,0.29330709,0.04527559,0.00590551,0.04133858,0.1988189,0.02222222,0.00444444,0.83333333,0.11616162,0.12598425,0.47440945,0.37627119,91.05372617,0.15780542,0.2962963,0.18110236,9.015625,1981.0,105.0,372.0,52.0,103.0,18.0,4.0,9.0,49.0,9.0,3.0,70.0,48.0,5.0,1.0,0.0,4.0,13.0,179.0,452.0,156.0,3.8,3.54285714,0.13978495,0.27688172,0.0483871,0.01075269,0.02419355,0.13172043,0.05027933,0.01675978,0.75,0.15486726,0.12903226,0.41935484,0.38926174,61.05882353,0.13814213,0.29467085,0.14247312,9.20833333,1982.0,160.0,580.0,91.0,166.0,23.0,1.0,19.0,98.0,7.0,7.0,89.0,83.0,8.0,3.0,1.0,6.0,8.0,266.0,687.0,248.0,2.0,3.625,0.15689655,0.2862069,0.03965517,0.00172414,0.03275862,0.16896552,0.02631579,0.02631579,0.5,0.12954876,0.14310345,0.42758621,0.38053097,94.52914798,0.14129917,0.30371901,0.14137931,8.06024096
spikech01,1972.0,14.0,34.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,6.0,0.0,2.42857143,0.05882353,0.14705882,0.02941176,0.0,0.0,0.08823529,0.0,0.16666667,0.0,0.02857143,0.38235294,0.17647059,0.17142857,1.02857143,0.02938776,0.23809524,0.02941176,2.69230769,1973.0,140.0,506.0,68.0,120.0,12.0,3.0,23.0,73.0,5.0,3.0,45.0,103.0,1.0,5.0,0.0,5.0,12.0,171.0,562.0,207.0,0.2,3.61428571,0.13438735,0.23715415,0.02371542,0.00592885,0.04545455,0.14426877,0.02923977,0.01754386,0.625,0.08007117,0.20355731,0.40909091,0.3030303,61.98729583,0.11249963,0.25194805,0.17193676,5.34951456,1974.0,155.0,568.0,63.0,154.0,23.0,1.0,22.0,80.0,10.0,7.0,34.0,100.0,2.0,7.0,0.0,3.0,15.0,197.0,614.0,245.0,1.6,3.66451613,0.11091549,0.27112676,0.04049296,0.00176056,0.03873239,0.14084507,0.05076142,0.03553299,0.58823529,0.05537459,0.17605634,0.43133803,0.31862745,76.51162791,0.12709573,0.29398664,0.16021127,6.02,1975.0,111.0,345.0,41.0,79.0,13.0,3.0,11.0,33.0,7.0,6.0,30.0,51.0,3.0,0.0,3.0,0.0,11.0,112.0,381.0,131.0,-0.1,3.10810811,0.11884058,0.22898551,0.03768116,0.00869565,0.03188406,0.09565217,0.0625,0.05357143,0.53846154,0.07874016,0.14782609,0.37971014,0.29066667,38.07733333,0.10153956,0.24028269,0.15072464,7.35294118,1976.0,101.0,334.0,34.0,79.0,11.0,5.0,3.0,31.0,5.0,6.0,23.0,50.0,3.0,5.0,1.0,2.0,4.0,110.0,368.0,109.0,-0.1,3.30693069,0.10179641,0.23652695,0.03293413,0.01497006,0.00898204,0.09281437,0.04545455,0.05454545,0.45454545,0.0625,0.1497006,0.32634731,0.29395604,31.14285714,0.08723489,0.26855124,0.08982036,7.14,1977.0,32.0,95.0,13.0,22.0,2.0,0.0,3.0,11.0,0.0,2.0,11.0,17.0,0.0,2.0,0.0,1.0,4.0,35.0,109.0,33.0,0.0,2.96875,0.13684211,0.23157895,0.02105263,0.0,0.03157895,0.11578947,0.0,0.05714286,0.0,0.10091743,0.17894737,0.34736842,0.32110092,10.27358491,0.09692061,0.25,0.11578947,6.23529412
branyru01,1998.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1999.0,11.0,38.0,4.0,8.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,42.0,13.0,-0.1,3.45454545,0.10526316,0.21052632,0.05263158,0.0,0.02631579,0.15789474,0.0,0.0,0.6901578192252511,0.07142857,0.5,0.34210526,0.28571429,3.48780488,0.08506841,0.38888889,0.13157895,2.15789474,2000.0,67.0,193.0,32.0,46.0,7.0,2.0,16.0,38.0,0.0,0.0,22.0,76.0,1.0,4.0,0.0,1.0,2.0,73.0,221.0,105.0,0.6,2.88059701,0.16580311,0.23834197,0.03626943,0.01036269,0.08290155,0.19689119,0.0,0.0,0.6901578192252511,0.09954751,0.39378238,0.54404145,0.32727273,33.20930233,0.15446187,0.29411765,0.30569948,2.82894737,2001.0,113.0,315.0,48.0,73.0,16.0,2.0,20.0,54.0,1.0,1.0,38.0,132.0,1.0,3.0,0.0,5.0,2.0,115.0,362.0,153.0,0.6,2.78761062,0.15238095,0.23174603,0.05079365,0.00634921,0.06349206,0.17142857,0.00869565,0.00869565,0.5,0.10497238,0.41904762,0.48571429,0.31578947,48.11048159,0.13629032,0.31547619,0.25396825,2.67424242,2002.0,134.0,378.0,50.0,86.0,13.0,1.0,24.0,56.0,4.0,3.0,51.0,151.0,3.0,2.0,0.0,4.0,5.0,142.0,438.0,173.0,0.4,2.82089552,0.13227513,0.22751323,0.03439153,0.0026455,0.06349206,0.14814815,0.02816901,0.02112676,0.57142857,0.11643836,0.3994709,0.45767196,0.31954023,55.24708625,0.12878109,0.29951691,0.23015873,2.8410596,2003.0,74.0,176.0,22.0,38.0,12.0,0.0,9.0,26.0,0.0,0.0,27.0,69.0,0.0,1.0,0.0,1.0,1.0,66.0,205.0,77.0,1.0,2.37837838,0.125,0.21590909,0.06818182,0.0,0.05113636,0.14772727,0.0,0.0,0.6901578192252511,0.13170732,0.39204545,0.4375,0.32195122,24.65517241,0.12145405,0.29292929,0.22159091,2.94202899
jacksro02,1975.0,13.0,39.0,2.0,9.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,11.0,43.0,11.0,0.0,3.0,0.05128205,0.23076923,0.05128205,0.0,0.0,0.05128205,0.09090909,0.09090909,0.5,0.04651163,0.25641026,0.28205128,0.26829268,2.95121951,0.07198096,0.31034483,0.05128205,4.1,1976.0,127.0,410.0,44.0,93.0,18.0,3.0,8.0,40.0,5.0,4.0,30.0,58.0,1.0,7.0,4.0,3.0,10.0,131.0,455.0,141.0,1.8,3.22834646,0.10731707,0.22682927,0.04390244,0.00731707,0.0195122,0.09756098,0.03816794,0.03053435,0.55555556,0.06593407,0.14146341,0.34390244,0.28888889,39.41590909,0.08958161,0.24495677,0.11707317,7.5862069,1977.0,106.0,292.0,38.0,71.0,15.0,2.0,8.0,28.0,3.0,2.0,24.0,42.0,2.0,1.0,3.0,2.0,6.0,98.0,324.0,114.0,0.8,2.75471698,0.13013699,0.24315068,0.05136986,0.00684932,0.02739726,0.09589041,0.03061224,0.02040816,0.6,0.07407407,0.14383562,0.39041096,0.30094044,34.2721519,0.10845618,0.25819672,0.14726027,7.52380952,1978.0,105.0,387.0,49.0,115.0,18.0,6.0,6.0,57.0,2.0,3.0,16.0,31.0,1.0,9.0,2.0,4.0,9.0,141.0,419.0,163.0,1.8,3.68571429,0.12661499,0.29715762,0.04651163,0.01550388,0.01550388,0.14728682,0.0141844,0.0212766,0.4,0.03818616,0.08010336,0.42118863,0.33653846,52.98511166,0.1314767,0.3079096,0.12403101,13.0,1979.0,159.0,583.0,85.0,158.0,40.0,5.0,14.0,68.0,3.0,1.0,51.0,59.0,5.0,9.0,6.0,4.0,14.0,223.0,658.0,250.0,2.2,3.66666667,0.1457976,0.27101201,0.06861063,0.00857633,0.02401372,0.11663808,0.01345291,0.0044843,0.75,0.0775076,0.10120069,0.42881647,0.33693972,82.41324921,0.12998935,0.28015564,0.15780446,10.74576271,1980.0,131.0,396.0,48.0,105.0,29.0,3.0,5.0,42.0,1.0,8.0,28.0,41.0,5.0,3.0,4.0,3.0,15.0,141.0,439.0,155.0,0.2,3.02290076,0.12121212,0.26515152,0.07323232,0.00757576,0.01262626,0.10606061,0.0070922,0.05673759,0.11111111,0.06378132,0.10353535,0.39141414,0.31627907,48.62028302,0.11467048,0.28328612,0.12626263,10.34146341
goffje01,1990.0,52.0,119.0,14.0,27.0,1.0,0.0,3.0,7.0,0.0,2.0,21.0,36.0,4.0,0.0,1.0,0.0,0.0,52.0,145.0,37.0,0.0,2.28846154,0.11764706,0.22689076,0.00840336,0.0,0.02521008,0.05882353,0.0,0.03846154,0.0,0.14482759,0.30252101,0.31092437,0.34285714,12.68571429,0.09061224,0.3,0.08403361,3.88888889,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1997477947886037,0.13502478879911467,0.2667553626547641,0.049523731061828814,0.007178592237028211,0.02624558913055619,0.12269712907801193,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.08305792492173852,0.17242206985383382,0.40937304558231796,0.3319248278443728,36.52993206502984,0.12334130661764682,0.29707185434221905,0.1426176829275538,6.34222719431038,1992.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.0,1.0,0.0,0.0,0.0,0.0,0.29707185434221905,0.0,1.0,1993.0,14.0,37.0,5.0,11.0,2.0,0.0,2.0,6.0,0.0,0.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,20.0,47.0,19.0,0.4,2.64285714,0.13513514,0.2972973,0.05405405,0.0,0.05405405,0.16216216,0.0,0.0,0.6901578192252511,0.17021277,0.24324324,0.51351351,0.42222222,8.02222222,0.1782716,0.34615385,0.21621622,5.0,1994.0,8.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,26.0,2.0,0.0,3.125,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.6901578192252511,0.0,0.44,0.08,0.08,0.16,0.0064,0.14285714,0.0,2.27272727,1995.0,12.0,26.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0,8.0,30.0,9.0,-0.1,2.16666667,0.07692308,0.15384615,0.07692308,0.0,0.03846154,0.11538462,0.0,0.0,0.6901578192252511,0.13333333,0.5,0.34615385,0.26666667,2.4,0.08,0.25,0.19230769,2.30769231
kniceal01,1979.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,-0.1,0.85714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901578192252511,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,2.66666667,1980.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329693557776217,0.028416776582765507,0.6901578192252511,0.0,1.0,0.0,0.0,0.0,0.0,0.29707185434221905,0.0,1.0,1981.0,3.0,7.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,10.0,0.3,2.33333333,0.28571429,0.57142857,0.0,0.0,0.28571429,0.28571429,0.0,0.0,0.6901578192252511,0.0,0.14285714,1.42857143,0.57142857,5.71428571,0.81632653,0.5,0.85714286,7.0,1982.0,59.0,133.0,10.0,25.0,2.0,0.0,2.0,12.0,0.0,1.0,14.0,30.0,3.0,1.0,1.0,0.0,4.0,43.0,152.0,33.0,0.0,2.25423729,0.07518797,0.18796992,0.01503759,0.0,0.01503759,0.09022556,0.0,0.02325581,0.0,0.09210526,0.22556391,0.2481203,0.27027027,8.75510204,0.05955852,0.22772277,0.06015038,4.9,1983.0,59.0,98.0,11.0,22.0,3.0,0.0,2.0,10.0,0.0,2.0,16.0,28.0,3.0,0.0,1.0,0.0,5.0,41.0,118.0,31.0,0.2,1.66101695,0.1122449,0.2244898,0.03061224,0.0,0.02040816,0.10204082,0.0,0.04878049,0.0,0.13559322,0.28571429,0.31632653,0.33333333,10.33333333,0.09064327,0.29411765,0.09183673,4.07142857,1984.0,10.0,29.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,7.0,35.0,4.0,0.0,2.9,0.0,0.13793103,0.0,0.0,0.0,0.17241379,0.0,0.0,0.6901578192252511,0.08571429,0.20689655,0.13793103,0.2,0.875,0.02734375,0.15384615,0.0,5.33333333
