player_id,active_years,extra_stints,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,ob,pa,tb,war,ab_per_g,r_per_ab,batting_avg,double_per_ab,triple_per_ab,hr_per_ab,rbi_per_ab,sb_per_ob,cs_per_ob,sb_ratio,bb_per_pa,so_per_ab,slg,obp,rc,rc_per_ab,babip,iso,pa_per_so
davisra01,6,2,571,1653.0,238.0,451.0,93.0,20.0,13.0,157.0,177.0,49.0,101.0,282.0,1.0,17.0,10.0,12.0,28.0,570.0,1794.0,623.0,11.7,2.89492119,0.14398064,0.27283727,0.05626134,0.01209921,0.00786449,0.09497883,0.31052632,0.08596491,0.78318584,0.05629877,0.17059891,0.37689050,0.31912507,196.06385405,0.11178099,0.31970803,0.10405324,6.21985816
mabryjo01,6,0,631,1981.0,215.0,555.0,109.0,3.0,41.0,233.0,5.0,9.0,152.0,346.0,32.0,9.0,10.0,14.0,50.0,748.0,2198.0,793.0,-2.0,3.13946117,0.10853104,0.28016153,0.05502272,0.00151439,0.02069662,0.11761736,0.00668449,0.01203209,0.35714286,0.06915378,0.17465926,0.40030288,0.33209647,262.84622597,0.12322842,0.31965174,0.12014134,6.16473988
riosal01,6,1,850,3217.0,462.0,904.0,201.0,36.0,84.0,404.0,117.0,35.0,230.0,596.0,8.0,24.0,2.0,34.0,88.0,1166.0,3515.0,1429.0,27.7,3.78470588,0.14361206,0.28100715,0.06248057,0.01119055,0.02611128,0.12558284,0.10034305,0.03001715,0.76973684,0.06543385,0.18526578,0.44420267,0.33038516,470.11488251,0.13638378,0.31894205,0.16319552,5.78355705
vaughgr01,6,0,693,2477.0,383.0,606.0,123.0,12.0,121.0,412.0,47.0,34.0,308.0,573.0,24.0,13.0,11.0,25.0,36.0,951.0,2858.0,1116.0,31.1,3.57431457,0.15462253,0.24465079,0.04965684,0.00484457,0.04884941,0.16633024,0.04942166,0.03575184,0.58024691,0.10776767,0.23132822,0.45054501,0.32837407,366.25637343,0.13151037,0.26825221,0.20589423,4.86038394
caldeiv01,6,1,502,1826.0,271.0,499.0,110.0,16.0,67.0,249.0,29.0,13.0,167.0,358.0,17.0,7.0,3.0,14.0,53.0,690.0,2034.0,842.0,11.8,3.63745020,0.14841183,0.27327492,0.06024096,0.00876232,0.03669222,0.13636364,0.04202899,0.01884058,0.69047619,0.08210423,0.19605696,0.46111720,0.33416087,281.37079779,0.14117953,0.30530035,0.18784228,5.56703911
smithja05,6,0,166,382.0,42.0,88.0,10.0,8.0,11.0,40.0,9.0,3.0,17.0,107.0,1.0,4.0,11.0,0.0,1.0,110.0,415.0,147.0,-1.0,2.30120482,0.10994764,0.23036649,0.02617801,0.02094241,0.02879581,0.10471204,0.08181818,0.02727273,0.75000000,0.04096386,0.28010471,0.38481675,0.27047146,38.68421053,0.09695291,0.29166667,0.15445026,3.72897196
cabrejo02,6,1,448,932.0,134.0,236.0,54.0,6.0,9.0,98.0,26.0,13.0,49.0,142.0,3.0,20.0,6.0,7.0,19.0,308.0,1017.0,329.0,0.2,2.08035714,0.14377682,0.25321888,0.05793991,0.00643777,0.00965665,0.10515021,0.08441558,0.04220779,0.66666667,0.04818092,0.15236052,0.35300429,0.30257937,95.58103976,0.09743225,0.28807107,0.09978541,6.90845070
nevinph01,6,1,524,1685.0,226.0,442.0,94.0,4.0,82.0,286.0,5.0,1.0,178.0,417.0,12.0,16.0,2.0,13.0,41.0,648.0,1906.0,790.0,15.6,3.21564885,0.13412463,0.26231454,0.05578635,0.00237389,0.04866469,0.16973294,0.00771605,0.00154321,0.83333333,0.09338930,0.24747774,0.46884273,0.33615222,262.90928610,0.14112146,0.30025021,0.20652819,4.46762590
hayesch01,6,1,687,2418.0,257.0,636.0,122.0,6.0,73.0,317.0,24.0,19.0,126.0,401.0,13.0,11.0,8.0,24.0,68.0,786.0,2600.0,989.0,10.4,3.51965066,0.10628619,0.26302730,0.05045492,0.00248139,0.03019024,0.13110008,0.03053435,0.02417303,0.55813953,0.04846154,0.16583954,0.40901572,0.29972858,296.23349057,0.11644398,0.28607724,0.14598842,6.34413965
knoblch01,6,0,857,3328.0,596.0,1019.0,184.0,41.0,34.0,333.0,214.0,67.0,429.0,369.0,13.0,57.0,7.0,34.0,64.0,1518.0,3868.0,1387.0,44.5,3.88331389,0.17908654,0.30618990,0.05528846,0.01231971,0.01021635,0.10006010,0.14097497,0.04413702,0.76156584,0.11091003,0.11087740,0.41676683,0.39111227,534.56907107,0.14228615,0.33288273,0.11057692,10.18157182
cruzhe01,5,1,412,1197.0,139.0,269.0,51.0,6.0,27.0,152.0,5.0,5.0,115.0,227.0,11.0,4.0,9.0,7.0,32.0,399.0,1343.0,413.0,-3.6,2.90533981,0.11612364,0.22472849,0.04260652,0.00501253,0.02255639,0.12698413,0.01253133,0.01253133,0.50000000,0.08562919,0.18964077,0.34502924,0.29327286,120.87804878,0.09213266,0.25473684,0.12030075,5.77973568
gonzawi01,5,0,269,756.0,65.0,180.0,36.0,3.0,17.0,99.0,3.0,2.0,74.0,104.0,9.0,10.0,2.0,5.0,26.0,273.0,856.0,273.0,1.4,2.81040892,0.08597884,0.23809524,0.04761905,0.00396825,0.02248677,0.13095238,0.01098901,0.00732601,0.60000000,0.08644860,0.13756614,0.36111111,0.31242604,83.54457831,0.10065612,0.25468750,0.12301587,7.98076923
ardoida01,3,0,101,250.0,33.0,53.0,11.0,0.0,7.0,28.0,1.0,1.0,31.0,81.0,2.0,9.0,7.0,2.0,8.0,95.0,301.0,85.0,0.3,2.47524752,0.13200000,0.21200000,0.04400000,0.00000000,0.02800000,0.11200000,0.01052632,0.01052632,0.50000000,0.10299003,0.32400000,0.34000000,0.31849315,25.40925267,0.09042439,0.28048780,0.12800000,3.46913580
steinte01,6,0,605,2046.0,230.0,553.0,94.0,8.0,49.0,277.0,7.0,7.0,137.0,315.0,11.0,28.0,13.0,23.0,63.0,729.0,2258.0,810.0,28.0,3.38181818,0.11241447,0.27028348,0.04594330,0.00391007,0.02394917,0.13538612,0.00960219,0.00960219,0.50000000,0.06067316,0.15395894,0.39589443,0.32139660,256.02382043,0.11728072,0.29560117,0.12561095,6.93015873
lopesda01,6,0,704,2654.0,443.0,704.0,103.0,26.0,39.0,187.0,286.0,68.0,355.0,365.0,16.0,17.0,38.0,19.0,40.0,1092.0,3099.0,976.0,42.2,3.76988636,0.16691786,0.26525998,0.03880934,0.00979653,0.01469480,0.07045968,0.26190476,0.06227106,0.80790960,0.11455308,0.13752826,0.36774680,0.35336617,343.49750748,0.11415670,0.29308065,0.10248681,8.24383562
samueju01,6,0,801,3304.0,491.0,872.0,173.0,70.0,92.0,393.0,238.0,75.0,190.0,780.0,19.0,39.0,3.0,25.0,43.0,1120.0,3580.0,1461.0,16.8,4.12484395,0.14860775,0.26392252,0.05236077,0.02118644,0.02784504,0.11894673,0.21250000,0.06696429,0.76038339,0.05307263,0.23607748,0.44219128,0.30944351,444.07040641,0.12709514,0.31746032,0.17826877,4.47948718
hoovepa01,3,0,12,26.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,6.0,-0.4,2.16666667,0.07692308,0.23076923,0.00000000,0.00000000,0.00000000,0.11538462,0.00000000,0.00000000,-1,0.00000000,0.23076923,0.23076923,0.23076923,1.38461538,0.05325444,0.30000000,0.00000000,4.33333333
martivi01,6,0,649,2392.0,327.0,719.0,153.0,1.0,86.0,416.0,1.0,3.0,272.0,324.0,40.0,24.0,0.0,32.0,87.0,1055.0,2760.0,1132.0,33.6,3.68567026,0.13670569,0.30058528,0.06396321,0.00041806,0.03595318,0.17391304,0.00094787,0.00284360,0.25000000,0.09855072,0.13545151,0.47324415,0.37316176,421.10060060,0.15807080,0.31429990,0.17265886,8.22222222
goodsed01,6,1,371,1082.0,97.0,291.0,46.0,2.0,26.0,148.0,1.0,2.0,52.0,106.0,14.0,6.0,4.0,4.0,35.0,363.0,1162.0,419.0,-0.1,2.91644205,0.08964880,0.26894640,0.04251386,0.00184843,0.02402957,0.13678373,0.00275482,0.00550964,0.33333333,0.04475043,0.09796673,0.38724584,0.30506993,126.73456790,0.11175888,0.27777778,0.11829945,10.69811321
crawfca02,6,0,816,3343.0,490.0,990.0,145.0,74.0,62.0,377.0,277.0,57.0,166.0,505.0,15.0,19.0,26.0,20.0,37.0,1190.0,3589.0,1469.0,38.9,4.09681373,0.14657493,0.29614119,0.04337421,0.02213581,0.01854622,0.11277296,0.23277311,0.04789916,0.82934132,0.04625244,0.15106192,0.43942567,0.33117249,483.94528356,0.13791544,0.33190272,0.14328448,6.94851485
naehrti01,6,0,361,1183.0,139.0,329.0,70.0,3.0,23.0,145.0,2.0,5.0,149.0,209.0,7.0,11.0,24.0,5.0,33.0,496.0,1379.0,474.0,12.7,3.27700831,0.11749789,0.27810651,0.05917160,0.00253593,0.01944210,0.12256974,0.00403226,0.01008065,0.28571429,0.10804931,0.17666948,0.40067625,0.36275964,170.09909910,0.12770203,0.32008368,0.12256974,6.37320574
stantle01,6,0,510,1588.0,202.0,404.0,66.0,11.0,45.0,219.0,33.0,20.0,136.0,384.0,14.0,17.0,18.0,13.0,45.0,571.0,1786.0,627.0,6.6,3.11372549,0.12720403,0.25440806,0.04156171,0.00692695,0.02833753,0.13790932,0.05779335,0.03502627,0.62264151,0.07614782,0.24181360,0.39483627,0.31755986,196.39211137,0.11391654,0.30631399,0.14042821,4.48958333
posadjo01,6,0,443,1444.0,228.0,382.0,89.0,3.0,63.0,231.0,4.0,5.0,238.0,373.0,21.0,14.0,1.0,12.0,37.0,655.0,1730.0,666.0,42.7,3.25959368,0.15789474,0.26454294,0.06163435,0.00207756,0.04362881,0.15997230,0.00610687,0.00763359,0.44444444,0.13757225,0.25831025,0.46121884,0.37119438,245.49346017,0.14595331,0.31274510,0.19667590,4.50938338
hillgl01,6,2,463,1432.0,199.0,370.0,61.0,9.0,64.0,198.0,52.0,23.0,110.0,329.0,1.0,5.0,2.0,9.0,32.0,486.0,1559.0,641.0,9.5,3.09287257,0.13896648,0.25837989,0.04259777,0.00628492,0.04469274,0.13826816,0.10699588,0.04732510,0.69333333,0.07055805,0.22974860,0.44762570,0.31169666,199.53307393,0.12939888,0.29198473,0.18924581,4.68693009
wockejo01,6,0,319,873.0,110.0,222.0,36.0,7.0,38.0,118.0,2.0,6.0,83.0,103.0,4.0,4.0,4.0,5.0,25.0,313.0,973.0,386.0,7.1,2.73667712,0.12600229,0.25429553,0.04123711,0.00801833,0.04352806,0.13516609,0.00638978,0.01916933,0.25000000,0.08530319,0.11798396,0.44215349,0.32020725,123.14853556,0.12881646,0.24966079,0.18785796,9.28155340
snydech02,6,0,491,1431.0,157.0,334.0,78.0,1.0,52.0,208.0,0.0,2.0,203.0,366.0,22.0,18.0,13.0,17.0,32.0,577.0,1704.0,570.0,4.4,2.91446029,0.10971349,0.23340321,0.05450734,0.00069881,0.03633823,0.14535290,0.00000000,0.00346620,0.00000000,0.11913146,0.25576520,0.39832285,0.33253445,187.32558140,0.11464234,0.27378641,0.16491964,4.46448087
ruizca01,6,0,619,1866.0,218.0,495.0,121.0,5.0,36.0,231.0,11.0,6.0,241.0,236.0,49.0,30.0,18.0,9.0,57.0,815.0,2213.0,734.0,22.4,3.01453958,0.11682744,0.26527331,0.06484459,0.00267953,0.01929260,0.12379421,0.01349693,0.00736196,0.64705882,0.10890194,0.12647374,0.39335477,0.35694315,256.39487423,0.12168717,0.28633812,0.12808146,8.92796610
cedenro02,6,1,573,1713.0,180.0,419.0,72.0,13.0,31.0,164.0,32.0,15.0,85.0,364.0,14.0,11.0,40.0,6.0,39.0,529.0,1869.0,610.0,-1.3,2.98952880,0.10507881,0.24460012,0.04203152,0.00758903,0.01809691,0.09573847,0.06049149,0.02835539,0.68085106,0.04547887,0.21249270,0.35610041,0.28374656,170.98998888,0.09510011,0.29305136,0.11150029,4.93956044
normane01,5,0,197,425.0,42.0,95.0,12.0,3.0,0.0,25.0,4.0,2.0,21.0,49.0,0.0,0.0,20.0,4.0,8.0,116.0,470.0,113.0,-0.6,2.15736041,0.09882353,0.22352941,0.02823529,0.00705882,0.00000000,0.05882353,0.03448276,0.01724138,0.66666667,0.04468085,0.11529412,0.26588235,0.25777778,29.39013453,0.06589716,0.25000000,0.04235294,9.10204082
picciro01,6,1,559,1380.0,153.0,323.0,45.0,10.0,15.0,91.0,6.0,8.0,23.0,212.0,1.0,3.0,49.0,4.0,31.0,350.0,1460.0,433.0,-1.9,2.46869410,0.11086957,0.23405797,0.03260870,0.00724638,0.01086957,0.06594203,0.01714286,0.02285714,0.42857143,0.01575342,0.15362319,0.31376812,0.24751773,106.78403421,0.07611121,0.26620570,0.07971014,6.61792453
gilesbr01,5,0,242,614.0,59.0,140.0,21.0,0.0,6.0,39.0,25.0,12.0,55.0,127.0,2.0,2.0,5.0,5.0,10.0,199.0,683.0,179.0,1.4,2.53719008,0.09609121,0.22801303,0.03420195,0.00000000,0.00977199,0.06351792,0.12562814,0.06030151,0.67567568,0.08052709,0.20684039,0.29153094,0.29142012,52.17488789,0.07798937,0.27572016,0.06351792,5.26771654
ortajo01,6,0,760,2816.0,348.0,802.0,125.0,39.0,55.0,357.0,64.0,37.0,215.0,405.0,16.0,16.0,16.0,28.0,61.0,1049.0,3107.0,1170.0,15.1,3.70526316,0.12357955,0.28480114,0.04438920,0.01384943,0.01953125,0.12677557,0.06101049,0.03527169,0.63366337,0.06919858,0.14382102,0.41548295,0.33593496,392.57340812,0.12951944,0.31333893,0.13068182,7.48395062
bradlsc01,6,1,413,1237.0,127.0,335.0,59.0,6.0,17.0,144.0,3.0,5.0,68.0,70.0,10.0,11.0,8.0,14.0,44.0,424.0,1348.0,457.0,-1.4,2.99515738,0.10266774,0.27081649,0.04769604,0.00485044,0.01374293,0.11641067,0.00707547,0.01179245,0.37500000,0.05044510,0.05658852,0.36944220,0.31127820,141.12720307,0.10814345,0.27319588,0.09862571,18.64285714
thompmi02,6,0,621,2030.0,270.0,586.0,85.0,22.0,21.0,177.0,132.0,37.0,164.0,346.0,15.0,9.0,11.0,11.0,31.0,774.0,2240.0,778.0,18.5,3.26892110,0.13300493,0.28866995,0.04187192,0.01083744,0.01034483,0.08719212,0.17054264,0.04780362,0.78106509,0.07321429,0.17044335,0.38325123,0.34281843,265.95259799,0.12121814,0.33751493,0.09458128,6.34104046
lunahe01,5,1,284,703.0,97.0,190.0,38.0,6.0,11.0,82.0,23.0,10.0,51.0,132.0,1.0,8.0,3.0,6.0,13.0,250.0,772.0,273.0,-0.1,2.47535211,0.13798009,0.27027027,0.05405405,0.00853485,0.01564723,0.11664296,0.09200000,0.04000000,0.69696970,0.06606218,0.18776671,0.38833570,0.32421875,87.25862069,0.11572761,0.31625442,0.11806543,5.71212121
varshga01,6,0,432,652.0,79.0,157.0,34.0,7.0,10.0,68.0,25.0,4.0,44.0,110.0,5.0,3.0,4.0,4.0,6.0,209.0,712.0,235.0,-0.3,1.50925926,0.12116564,0.24079755,0.05214724,0.01073620,0.01533742,0.10429448,0.11961722,0.01913876,0.86206897,0.06179775,0.16871166,0.36042945,0.29018492,67.86637931,0.09750917,0.27425373,0.11963190,6.32727273
bushho01,6,1,400,1267.0,174.0,363.0,50.0,5.0,11.0,115.0,64.0,20.0,57.0,236.0,1.0,19.0,18.0,8.0,24.0,440.0,1370.0,456.0,3.0,3.16750000,0.13733228,0.28650355,0.03946330,0.00394633,0.00868193,0.09076559,0.14545455,0.04545455,0.76190476,0.04160584,0.18626677,0.35990529,0.32494449,144.65256798,0.10925421,0.34241245,0.07340174,5.61016949
suttola01,6,0,244,567.0,63.0,134.0,23.0,2.0,12.0,77.0,4.0,3.0,54.0,100.0,3.0,3.0,8.0,9.0,10.0,194.0,644.0,197.0,-1.4,2.32377049,0.11111111,0.23633157,0.04056437,0.00352734,0.02116402,0.13580247,0.02061856,0.01546392,0.57142857,0.08385093,0.17636684,0.34744268,0.30173776,59.63929147,0.09603751,0.26293103,0.11111111,6.21000000
weisswa01,6,0,528,1608.0,178.0,395.0,60.0,7.0,8.0,130.0,32.0,13.0,159.0,203.0,7.0,15.0,32.0,17.0,34.0,576.0,1838.0,493.0,16.6,3.04545455,0.11069652,0.24564677,0.03731343,0.00435323,0.00497512,0.08084577,0.05555556,0.02256944,0.71111111,0.08650707,0.12624378,0.30659204,0.31628683,154.56819468,0.08747493,0.27369165,0.06094527,8.70443350
maciajo01,6,1,547,1469.0,186.0,377.0,69.0,17.0,25.0,160.0,39.0,18.0,87.0,219.0,1.0,10.0,24.0,9.0,23.0,475.0,1600.0,555.0,1.9,2.68555759,0.12661675,0.25663717,0.04697073,0.01157250,0.01701838,0.10891763,0.08210526,0.03789474,0.68421053,0.05437500,0.14908101,0.37780803,0.30095238,165.50128535,0.10636329,0.28525122,0.12117086,7.10502283
gloadro01,4,0,182,338.0,38.0,96.0,19.0,1.0,9.0,56.0,0.0,3.0,28.0,63.0,1.0,2.0,1.0,4.0,13.0,127.0,374.0,144.0,-0.1,1.85714286,0.11242604,0.28402367,0.05621302,0.00295858,0.02662722,0.16568047,0.00000000,0.02362205,0.00000000,0.07486631,0.18639053,0.42603550,0.33870968,48.78688525,0.13329750,0.32222222,0.14201183,5.80952381
greggto01,6,1,351,693.0,64.0,170.0,34.0,2.0,14.0,67.0,10.0,10.0,54.0,123.0,9.0,2.0,3.0,3.0,10.0,235.0,764.0,250.0,-1.4,1.97435897,0.09235209,0.24531025,0.04906205,0.00288600,0.02020202,0.09668110,0.04255319,0.04255319,0.50000000,0.07068063,0.17748918,0.36075036,0.30053191,74.96653280,0.10035680,0.27906977,0.11544012,6.07317073
gilbe01,4,0,267,794.0,74.0,171.0,33.0,5.0,14.0,80.0,4.0,9.0,49.0,266.0,0.0,2.0,21.0,6.0,8.0,222.0,872.0,256.0,3.0,2.97378277,0.09319899,0.21536524,0.04156171,0.00629723,0.01763224,0.10075567,0.01801802,0.04054054,0.30769231,0.05619266,0.33501259,0.32241814,0.26086957,66.80901542,0.07925150,0.30192308,0.10705290,3.16917293
parsoca01,3,0,45,28.0,7.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,6.0,1.0,2.0,2.0,1.0,0.0,12.0,37.0,10.0,-0.3,0.62222222,0.25000000,0.21428571,0.03571429,0.00000000,0.03571429,0.17857143,0.00000000,0.00000000,-1,0.08108108,0.21428571,0.35714286,0.32352941,2.90322581,0.09365245,0.22727273,0.14285714,5.16666667
heathmi02,6,0,480,1619.0,166.0,406.0,63.0,8.0,21.0,170.0,18.0,13.0,95.0,186.0,11.0,6.0,19.0,13.0,43.0,518.0,1763.0,548.0,13.4,3.37291667,0.10253243,0.25077208,0.03891291,0.00494132,0.01297097,0.10500309,0.03474903,0.02509653,0.58064516,0.05388542,0.11488573,0.33848054,0.29255626,160.17969662,0.09345373,0.27017544,0.08770846,9.21505376
quinlro01,6,0,381,964.0,117.0,275.0,47.0,5.0,23.0,105.0,13.0,9.0,62.0,151.0,2.0,8.0,1.0,5.0,25.0,347.0,1042.0,401.0,1.3,2.53018373,0.12136929,0.28526971,0.04875519,0.00518672,0.02385892,0.10892116,0.03746398,0.02593660,0.59090909,0.05950096,0.15663900,0.41597510,0.33205005,131.71247563,0.12837473,0.31698113,0.13070539,6.79470199
mondera01,6,0,757,2886.0,445.0,852.0,161.0,32.0,130.0,419.0,104.0,45.0,159.0,529.0,29.0,20.0,2.0,18.0,42.0,1060.0,3114.0,1467.0,29.3,3.81241744,0.15419265,0.29521830,0.05578656,0.01108801,0.04504505,0.14518365,0.09811321,0.04245283,0.69798658,0.05105973,0.18329868,0.50831601,0.33441453,487.07290640,0.15995826,0.32160356,0.21309771,5.75614367
sizemgr01,6,0,788,3131.0,552.0,861.0,189.0,40.0,129.0,413.0,130.0,39.0,403.0,696.0,33.0,57.0,8.0,13.0,31.0,1354.0,3645.0,1517.0,27.2,3.97335025,0.17630150,0.27499202,0.06036410,0.01277547,0.04120089,0.13190674,0.09601182,0.02880355,0.76923077,0.11056241,0.22229320,0.48450974,0.36653718,542.58290889,0.15353223,0.31565330,0.20951773,5.07758621
mottoch01,3,0,43,95.0,12.0,19.0,3.0,0.0,3.0,9.0,2.0,2.0,8.0,22.0,1.0,1.0,0.0,1.0,0.0,29.0,106.0,31.0,-1.0,2.20930233,0.12631579,0.20000000,0.03157895,0.00000000,0.03157895,0.09473684,0.06896552,0.06896552,0.50000000,0.07547170,0.23157895,0.32631579,0.26666667,8.12621359,0.07889528,0.22535211,0.12631579,4.68181818
zuvelpa01,6,0,132,303.0,22.0,63.0,10.0,1.0,0.0,7.0,2.0,0.0,25.0,26.0,1.0,1.0,10.0,0.0,5.0,90.0,340.0,75.0,-2.3,2.29545455,0.07260726,0.20792079,0.03300330,0.00330033,0.00000000,0.02310231,0.02222222,0.00000000,1.00000000,0.07352941,0.08580858,0.24752475,0.27051672,20.12195122,0.06134741,0.22743682,0.03960396,12.61538462
zobribe01,6,0,604,2108.0,317.0,542.0,120.0,19.0,72.0,314.0,67.0,18.0,298.0,423.0,8.0,10.0,14.0,28.0,33.0,858.0,2466.0,916.0,43.1,3.49006623,0.15037951,0.25711575,0.05692600,0.00901328,0.03415560,0.14895636,0.07808858,0.02097902,0.78823529,0.12084347,0.20066414,0.43453510,0.34779051,319.80049875,0.13291791,0.28641073,0.17741935,5.68794326
allench01,6,0,246,798.0,97.0,214.0,43.0,7.0,14.0,79.0,15.0,12.0,61.0,160.0,2.0,4.0,4.0,5.0,20.0,281.0,874.0,313.0,-1.6,3.24390244,0.12155388,0.26817043,0.05388471,0.00877193,0.01754386,0.09899749,0.05338078,0.04270463,0.55555556,0.06979405,0.20050125,0.39223058,0.32142857,100.20372526,0.11665160,0.31796502,0.12406015,5.36875000
perkibr01,6,0,458,1189.0,122.0,327.0,61.0,8.0,8.0,153.0,9.0,11.0,73.0,106.0,22.0,3.0,10.0,13.0,23.0,425.0,1310.0,428.0,0.0,2.59606987,0.10260723,0.27502103,0.05130362,0.00672834,0.00672834,0.12867956,0.02117647,0.02588235,0.45000000,0.05572519,0.08915055,0.35996636,0.31533646,135.65768621,0.10749420,0.29319853,0.08494533,11.90566038
mcewijo01,6,0,589,1443.0,184.0,365.0,79.0,9.0,23.0,136.0,25.0,15.0,98.0,283.0,12.0,24.0,33.0,14.0,13.0,499.0,1624.0,531.0,1.0,2.44991511,0.12751213,0.25294525,0.05474705,0.00623701,0.01593902,0.09424809,0.05010020,0.03006012,0.62500000,0.06034483,0.19611920,0.36798337,0.30842305,159.54120701,0.10353096,0.29713293,0.11503812,5.44522968
hubbatr01,6,1,280,497.0,86.0,142.0,25.0,4.0,14.0,57.0,19.0,9.0,54.0,110.0,1.0,4.0,5.0,4.0,13.0,201.0,565.0,217.0,0.2,1.77500000,0.17303823,0.28571429,0.05030181,0.00804829,0.02816901,0.11468813,0.09452736,0.04477612,0.67857143,0.09557522,0.22132797,0.43661972,0.35778175,77.19056261,0.14009177,0.33952255,0.15090543,5.00909091
youngjo02,6,1,610,1779.0,229.0,483.0,99.0,19.0,35.0,197.0,40.0,34.0,158.0,264.0,20.0,13.0,6.0,21.0,33.0,674.0,1997.0,725.0,11.0,2.91639344,0.12872400,0.27150084,0.05564924,0.01068016,0.01967397,0.11073637,0.05934718,0.05044510,0.54054054,0.07911868,0.14839798,0.40753232,0.33181126,239.91997935,0.12386163,0.29846769,0.13603148,7.33712121
richach01,4,1,267,880.0,131.0,227.0,57.0,6.0,34.0,122.0,18.0,18.0,77.0,176.0,7.0,14.0,2.0,9.0,23.0,325.0,989.0,398.0,1.8,3.29588015,0.14886364,0.25795455,0.06477273,0.00681818,0.03863636,0.13863636,0.05538462,0.05538462,0.50000000,0.07785642,0.20000000,0.45227273,0.32448980,126.42842215,0.13210911,0.28424153,0.19431818,5.43750000
woodsal01,6,0,595,1958.0,228.0,529.0,97.0,14.0,33.0,188.0,23.0,24.0,164.0,175.0,16.0,3.0,31.0,15.0,37.0,712.0,2187.0,753.0,2.1,3.29075630,0.11644535,0.27017365,0.04954035,0.00715015,0.01685393,0.09601634,0.03230337,0.03370787,0.48936170,0.07498857,0.08937692,0.38457610,0.32523364,245.91376060,0.11588773,0.28101983,0.11440245,12.12571429
jenkige01,6,0,650,2348.0,379.0,663.0,159.0,12.0,122.0,391.0,22.0,9.0,204.0,583.0,35.0,44.0,3.0,15.0,57.0,946.0,2649.0,1212.0,21.8,3.61230769,0.16141397,0.28236797,0.06771721,0.00511073,0.05195911,0.16652470,0.02325581,0.00951374,0.70967742,0.07701019,0.24829642,0.51618399,0.34890846,411.75705329,0.16134681,0.32629674,0.23381601,4.37735849
hoffmgl01,6,0,645,1849.0,222.0,457.0,93.0,9.0,22.0,190.0,5.0,13.0,121.0,261.0,8.0,15.0,41.0,13.0,44.0,601.0,2047.0,634.0,0.3,2.86666667,0.12006490,0.24716063,0.05029746,0.00486750,0.01189832,0.10275825,0.00831947,0.02163062,0.27777778,0.05911089,0.14115738,0.34288805,0.29679680,186.01624365,0.09442449,0.27549082,0.09572742,7.54789272
grissma02,6,0,698,2678.0,430.0,747.0,130.0,23.0,54.0,276.0,266.0,48.0,208.0,373.0,18.0,10.0,12.0,17.0,43.0,983.0,2943.0,1085.0,29.6,3.83667622,0.16056759,0.27893951,0.04854369,0.00858850,0.02016430,0.10306199,0.27060020,0.04883011,0.84713376,0.07067618,0.13928305,0.40515310,0.33127360,359.03499653,0.12440575,0.30555556,0.12621359,7.73726542
metzgro01,6,0,728,2807.0,335.0,666.0,62.0,47.0,5.0,155.0,61.0,31.0,221.0,303.0,16.0,8.0,62.0,16.0,41.0,911.0,3130.0,837.0,3.3,3.85576923,0.11934450,0.23726398,0.02208764,0.01674385,0.00178126,0.05521910,0.06695939,0.03402854,0.66304348,0.07060703,0.10794442,0.29818311,0.29325033,245.18461030,0.08097246,0.26282306,0.06091913,9.99339934
stubbdr01,6,0,764,2609.0,411.0,643.0,102.0,18.0,84.0,266.0,147.0,32.0,249.0,865.0,5.0,17.0,20.0,14.0,18.0,914.0,2914.0,1033.0,8.4,3.41492147,0.15753162,0.24645458,0.03909544,0.00689920,0.03219624,0.10195477,0.16083151,0.03501094,0.82122905,0.08544955,0.33154465,0.39593714,0.31464174,322.40587824,0.11280821,0.33393070,0.14948256,3.30404624
gerutjo01,4,2,420,1459.0,199.0,395.0,90.0,12.0,48.0,183.0,24.0,16.0,137.0,201.0,9.0,14.0,4.0,6.0,27.0,555.0,1629.0,653.0,7.3,3.47380952,0.13639479,0.27073338,0.06168609,0.00822481,0.03289925,0.12542838,0.04324324,0.02882883,0.60000000,0.08410068,0.13776559,0.44756683,0.33787129,217.66666667,0.13638262,0.28536184,0.17683345,7.94029851
sandopa01,6,0,712,2627.0,330.0,782.0,166.0,16.0,90.0,389.0,11.0,12.0,220.0,379.0,44.0,13.0,1.0,34.0,86.0,1059.0,2939.0,1250.0,18.2,3.68960674,0.12561858,0.29767796,0.06318995,0.00609060,0.03425961,0.14807766,0.01038716,0.01133144,0.47826087,0.07485539,0.14427103,0.47582794,0.35072564,439.93677555,0.15452644,0.31569343,0.17814998,7.51187335
foliti01,6,0,650,2310.0,219.0,557.0,70.0,9.0,5.0,164.0,43.0,15.0,135.0,211.0,22.0,13.0,63.0,17.0,52.0,727.0,2560.0,660.0,5.7,3.55384615,0.09480519,0.24112554,0.03030303,0.00389610,0.00216450,0.07099567,0.05914718,0.02063274,0.74137931,0.05273438,0.09134199,0.28571429,0.28484848,186.79754601,0.07639981,0.26148745,0.04458874,11.58767773
