player_id,start_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
cormirh01,1991,168,38,38,107,7,1,0,2140.0,767,327,72,147,425,11.0,26.0,26.0,3,3003.0,10.0,362,,,2830.0
murrada01,1974,372,41,36,1,0,0,48,1877.0,660,260,27,253,254,69.0,21.0,8.0,4,2707.0,208.0,299,,,2446.0
cuetojo01,2008,160,65,48,160,6,2,0,2894.0,905,378,102,299,753,12.0,22.0,60.0,7,4050.0,0.0,414,41.0,22.0,3628.0
sippto01,2009,360,18,12,0,0,0,6,926.0,230,129,47,150,330,13.0,18.0,6.0,2,1291.0,72.0,138,14.0,7.0,1114.0
coopebr01,1999,34,5,13,25,1,1,0,450.0,167,102,32,66,68,2.0,3.0,7.0,0,677.0,5.0,112,7.0,7.0,590.0
villaca01,2006,263,26,28,40,0,0,6,1596.0,509,253,73,183,449,17.0,20.0,20.0,0,2275.0,50.0,261,19.0,11.0,2042.0
coffeto01,2005,369,19,17,0,0,0,11,1079.0,411,166,44,109,265,19.0,16.0,19.0,0,1573.0,88.0,184,10.0,11.0,1424.0
buchhcl01,2007,107,46,32,105,5,3,0,1909.0,603,277,68,249,471,6.0,15.0,24.0,4,2710.0,0.0,306,13.0,25.0,2399.0
blacktr01,2004,8,1,3,8,0,0,0,104.0,45,36,11,27,21,0.0,3.0,1.0,2,174.0,0.0,38,2.0,1.0,143.0
keougma02,1977,156,48,72,151,53,7,0,3049.0,1013,460,104,425,482,8.0,53.0,22.0,10,4386.0,2.0,524,,,3939.0
nunezvl01,1998,208,17,29,27,0,0,21,1148.0,370,199,47,164,280,14.0,16.0,11.0,3,1657.0,77.0,224,14.0,16.0,1452.0
burnsbr01,1978,123,48,37,111,29,7,0,2251.0,709,280,60,238,477,6.0,10.0,18.0,6,3156.0,1.0,320,,,2900.0
palmeda01,1978,78,24,13,44,6,2,2,1007.0,303,108,25,98,198,10.0,9.0,6.0,3,1382.0,14.0,132,,,1278.0
santaer01,2005,173,76,55,170,9,5,0,3207.0,1072,522,138,342,856,15.0,41.0,57.0,4,4569.0,1.0,558,21.0,30.0,4119.0
bedarer01,2002,114,40,34,111,1,1,0,1974.0,627,280,58,254,639,2.0,20.0,22.0,3,2820.0,0.0,308,11.0,18.0,2515.0
goodedw01,1984,177,100,39,175,52,19,1,3873.0,1053,379,65,379,1168,17.0,26.0,18.0,24,5215.0,1.0,423,,,4818.0
reynoke01,1970,84,7,26,49,4,1,0,1030.0,332,163,29,167,179,9.0,8.0,8.0,1,1478.0,14.0,176,,,1303.0
zieglbr01,2008,401,25,15,0,0,0,32,1181.0,351,105,13,140,255,27.0,2.0,10.0,1,1598.0,120.0,121,11.0,13.0,1424.0
rodriri02,1990,284,15,14,2,0,0,4,1070.0,330,127,30,148,212,28.0,13.0,4.0,3,1500.0,85.0,144,,,1348.0
mathetj01,1995,320,31,25,0,0,0,15,1138.0,348,160,43,147,315,21.0,9.0,12.0,0,1628.0,110.0,183,1.0,4.0,1464.0
carmado01,1983,204,42,35,81,7,3,9,1942.0,584,271,73,235,442,31.0,21.0,14.0,6,2710.0,56.0,295,,,2461.0
lewisco01,2002,72,12,15,34,0,0,0,652.0,270,162,36,124,155,6.0,9.0,11.0,2,1021.0,13.0,166,5.0,4.0,877.0
perisma01,1997,86,4,14,28,0,0,0,645.0,288,169,35,125,150,5.0,10.0,15.0,2,1048.0,15.0,193,8.0,7.0,893.0
reamebr01,2000,95,7,13,26,0,0,0,632.0,215,120,30,113,198,10.0,7.0,10.0,1,949.0,10.0,137,10.0,5.0,811.0
durbich01,1999,75,17,30,56,3,0,0,994.0,396,229,56,144,196,4.0,21.0,17.0,0,1514.0,5.0,253,5.0,12.0,1336.0
liriafr01,2005,108,38,32,89,0,0,1,1647.0,513,242,50,194,567,1.0,27.0,18.0,3,2310.0,6.0,256,17.0,13.0,2068.0
macdobo01,1990,177,8,7,0,0,0,3,646.0,218,104,24,98,130,12.0,5.0,3.0,2,938.0,49.0,110,,,837.0
moffira01,1972,338,24,36,1,0,0,69,1613.0,513,200,39,196,308,42.0,27.0,12.0,1,2309.0,197.0,225,,,2101.0
romose01,2008,341,25,17,0,0,0,55,881.0,211,74,22,60,335,8.0,5.0,12.0,0,1160.0,125.0,83,11.0,4.0,1073.0
ashbyan01,1991,129,32,44,116,7,2,1,2129.0,723,331,80,235,483,21.0,29.0,25.0,3,3028.0,3.0,373,,,2768.0
seleaa01,1993,141,57,44,141,7,2,0,2504.0,899,405,74,353,645,16.0,25.0,55.0,0,3731.0,0.0,465,,,3323.0
reardje01,1979,331,33,29,0,0,0,86,1468.0,400,137,35,194,403,42.0,13.0,8.0,0,2045.0,242.0,153,,,1843.0
willsfr01,1983,82,13,20,27,1,0,6,783.0,264,156,31,125,166,9.0,17.0,3.0,1,1151.0,29.0,161,,,1023.0
luebbla01,1993,14,2,5,14,0,0,0,232.0,74,39,7,38,38,3.0,4.0,1.0,0,332.0,0.0,49,,,293.0
mahompa01,1992,135,21,28,51,0,0,5,1167.0,428,254,72,205,228,3.0,17.0,6.0,1,1740.0,33.0,273,,,1529.0
mecirji01,1995,201,18,11,0,0,0,5,805.0,236,108,21,118,228,12.0,11.0,8.0,0,1134.0,65.0,116,1.0,2.0,1005.0
suttebr01,1976,348,35,35,0,0,0,158,1727.0,435,155,32,173,551,43.0,28.0,4.0,6,2311.0,258.0,180,,,2134.0
schroke01,1980,110,31,31,75,15,1,1,1621.0,561,266,62,214,224,13.0,7.0,10.0,1,2329.0,11.0,291,,,2105.0
martito02,1997,122,8,5,0,0,0,2,396.0,154,80,14,64,87,7.0,6.0,3.0,0,604.0,30.0,84,1.0,2.0,534.0
mcclubo01,1975,220,15,17,5,2,1,31,892.0,260,104,22,147,206,13.0,7.0,12.0,7,1292.0,103.0,122,,,1133.0
halamjo01,1998,171,45,37,100,2,2,0,2094.0,797,348,84,220,384,10.0,17.0,20.0,6,3053.0,29.0,399,17.0,15.0,2781.0
klinest01,1970,113,43,45,105,34,6,0,2190.0,687,257,57,172,230,21.0,8.0,16.0,2,2993.0,2.0,303,,,2805.0
stricsc01,1999,231,12,21,0,0,0,20,708.0,197,86,23,111,241,17.0,10.0,8.0,0,1012.0,80.0,99,7.0,6.0,880.0
bairdo01,1976,280,29,27,0,0,0,59,1272.0,408,174,36,209,341,39.0,18.0,4.0,0,1862.0,185.0,189,,,1649.0
robindo01,1978,156,46,42,119,22,3,4,2553.0,834,379,81,301,544,32.0,44.0,15.0,7,3619.0,12.0,417,,,3303.0
peavyja01,2002,172,76,51,172,5,3,0,3262.0,943,400,111,348,1090,30.0,18.0,39.0,3,4507.0,0.0,427,31.0,26.0,4063.0
jamesbo01,1978,56,1,3,2,0,0,7,266.0,80,45,10,49,95,4.0,9.0,3.0,2,388.0,29.0,48,,,336.0
clarkbr01,1981,163,18,23,37,4,1,4,1460.0,508,229,37,243,248,16.0,33.0,5.0,3,2151.0,34.0,264,,,1903.0
frohwto01,1987,188,14,9,0,0,0,7,867.0,248,87,12,107,195,15.0,4.0,7.0,1,1191.0,52.0,96,,,1077.0
frankwa01,2000,132,14,16,40,1,1,0,946.0,324,193,55,162,213,6.0,3.0,18.0,5,1420.0,18.0,209,18.0,8.0,1214.0
rossma01,1982,15,1,2,0,0,0,1,67.0,17,9,3,2,8,0.0,2.0,0.0,0,85.0,7.0,9,,,83.0
aquinlu01,1986,106,20,14,42,5,3,3,1221.0,406,156,25,129,192,16.0,10.0,13.0,2,1725.0,22.0,177,,,1583.0
gobblji01,2003,235,22,23,43,1,0,4,1271.0,467,246,64,163,275,12.0,23.0,13.0,1,1879.0,50.0,265,12.0,17.0,1674.0
hoffmgu01,1979,58,2,5,1,0,0,3,222.0,82,34,2,42,44,7.0,4.0,1.0,1,335.0,21.0,35,,,292.0
affelje01,2002,286,25,27,42,0,0,18,1458.0,507,256,45,224,347,21.0,24.0,16.0,8,2163.0,71.0,283,15.0,21.0,1887.0
figueed01,1974,175,77,57,161,63,12,0,3611.0,1139,435,77,401,545,14.0,21.0,18.0,4,5024.0,5.0,490,,,4605.0
schulda01,1979,9,0,1,0,0,0,0,43.0,15,7,4,2,7,1.0,1.0,0.0,0,60.0,5.0,7,,,58.0
walkemi01,1988,26,2,8,12,0,0,0,266.0,96,49,6,54,43,5.0,3.0,7.0,1,414.0,5.0,57,,,353.0
gorzeto01,2005,118,36,37,95,1,1,1,1674.0,575,290,59,257,411,9.0,14.0,19.0,2,2471.0,5.0,306,21.0,28.0,2146.0
kurodhi01,2008,180,68,70,179,6,5,0,3360.0,1063,423,109,257,840,32.0,53.0,31.0,1,4624.0,0.0,473,38.0,28.0,4270.0
stantmi01,1975,58,1,5,2,0,0,6,309.0,118,66,6,64,90,1.0,7.0,3.0,1,474.0,28.0,72,,,407.0
bowiemi01,1999,33,4,8,11,0,0,0,214.0,106,67,11,44,53,3.0,4.0,3.0,2,358.0,9.0,69,0.0,0.0,311.0
terrewa01,1982,160,66,55,158,31,9,0,3182.0,1051,463,94,436,547,27.0,30.0,16.0,1,4542.0,2.0,514,,,4090.0
whitsed01,1977,181,34,41,91,11,4,7,2071.0,671,272,39,282,383,30.0,14.0,13.0,6,2985.0,38.0,312,,,2690.0
harrige01,1989,159,10,16,7,0,0,26,654.0,223,115,19,129,157,20.0,18.0,5.0,2,994.0,82.0,134,,,860.0
devinjo01,2005,67,7,2,0,0,0,1,196.0,44,18,3,37,69,6.0,5.0,1.0,1,271.0,17.0,22,2.0,2.0,229.0
ojedabo01,1980,140,44,39,113,20,5,1,2156.0,734,336,64,285,425,16.0,11.0,10.0,4,3086.0,16.0,363,,,2791.0
limajo01,1994,177,46,40,89,6,1,5,2123.0,747,344,98,135,522,14.0,23.0,23.0,0,2978.0,31.0,363,,,2820.0
meachru01,1991,189,22,14,9,0,0,9,909.0,334,141,33,81,182,13.0,9.0,11.0,1,1309.0,76.0,158,,,1217.0
hennemi01,1987,369,51,27,0,0,0,104,1602.0,488,181,31,192,371,60.0,30.0,13.0,2,2242.0,270.0,206,,,2037.0
reedri01,1988,53,8,14,36,2,2,1,698.0,259,115,24,48,123,12.0,0.0,10.0,3,993.0,4.0,129,,,935.0
taylobi04,1994,299,15,25,0,0,0,100,927.0,299,138,24,124,291,30.0,2.0,16.0,2,1344.0,187.0,158,,,1204.0
thigpbo01,1986,344,27,30,0,0,0,178,1356.0,393,145,42,179,298,22.0,12.0,14.0,3,1901.0,297.0,161,,,1708.0
etherse01,2000,21,8,6,21,0,0,0,324.0,123,73,24,42,59,1.0,3.0,4.0,1,489.0,0.0,74,4.0,5.0,434.0
walkbo01,1980,83,26,24,74,6,2,0,1296.0,458,218,37,177,248,7.0,16.0,8.0,6,1891.0,2.0,243,,,1706.0
felicpe01,2002,193,10,5,0,0,0,2,591.0,178,70,14,85,176,8.0,6.0,12.0,2,857.0,36.0,79,7.0,7.0,746.0
honeyri01,1977,149,42,64,131,33,6,0,2557.0,919,406,95,258,333,26.0,18.0,18.0,3,3666.0,8.0,451,,,3390.0
kraveke01,1975,123,41,49,114,24,6,1,2266.0,707,365,70,347,487,7.0,22.0,36.0,5,3291.0,2.0,408,,,2908.0
mohlemi01,1993,262,12,24,20,0,0,9,1002.0,340,176,37,185,233,22.0,17.0,14.0,2,1495.0,72.0,195,,,1296.0
torreca01,2009,150,18,18,16,0,0,2,835.0,270,129,35,107,248,9.0,16.0,12.0,1,1189.0,38.0,133,15.0,10.0,1045.0
zambrca01,2001,167,64,42,146,6,2,0,2931.0,799,357,75,447,865,25.0,35.0,52.0,4,4139.0,4.0,406,51.0,20.0,3569.0
osbordo01,1992,123,41,38,118,3,1,0,2181.0,733,310,81,199,454,15.0,17.0,13.0,1,3047.0,2.0,355,,,2835.0
robinro01,1984,195,33,27,66,1,0,19,1742.0,568,232,51,185,390,28.0,13.0,8.0,2,2444.0,57.0,269,,,2251.0
brocado01,1992,159,14,26,42,0,0,3,1103.0,400,177,46,133,229,14.0,12.0,15.0,3,1615.0,40.0,200,,,1467.0
jimenub01,2006,149,60,49,148,8,3,0,2749.0,790,383,62,398,835,26.0,51.0,44.0,4,3882.0,0.0,418,34.0,14.0,3392.0
rogeres01,2009,192,18,21,43,0,0,0,1263.0,492,259,55,166,355,13.0,28.0,24.0,6,1901.0,43.0,274,11.0,13.0,1687.0
bukviry01,2002,93,3,0,0,0,0,1,247.0,80,56,9,65,57,4.0,5.0,4.0,0,392.0,21.0,61,8.0,6.0,309.0
rileyge01,1979,31,1,5,5,0,0,0,235.0,96,44,4,33,35,6.0,1.0,6.0,1,359.0,10.0,52,,,320.0
dreifda01,1994,156,27,36,55,2,2,10,1423.0,461,228,37,194,417,13.0,24.0,22.0,6,2044.0,35.0,244,,,1828.0
hamilda01,1972,211,36,32,49,3,1,25,1653.0,529,209,43,228,336,18.0,8.0,11.0,0,2365.0,89.0,229,,,2126.0
millean01,2006,96,21,29,66,0,0,0,1078.0,414,231,36,215,288,7.0,26.0,19.0,2,1699.0,8.0,259,30.0,19.0,1416.0
pastofr01,1979,170,43,56,132,21,7,4,2649.0,915,425,75,261,494,23.0,19.0,12.0,8,3747.0,14.0,456,,,3474.0
resopch01,2005,80,3,3,0,0,0,0,246.0,83,47,6,49,66,7.0,3.0,4.0,1,371.0,33.0,48,5.0,6.0,307.0
eckerde01,1975,201,89,64,185,68,13,3,4038.0,1196,492,144,396,976,40.0,17.0,34.0,4,5578.0,8.0,532,,,5148.0
parrist01,1995,96,35,35,89,4,3,0,1586.0,564,264,71,199,368,13.0,19.0,22.0,2,2310.0,3.0,283,10.0,3.0,2076.0
gearyge01,2003,271,15,7,0,0,0,1,994.0,334,135,30,113,218,22.0,10.0,21.0,2,1423.0,65.0,157,15.0,11.0,1263.0
hergema01,1999,350,29,25,4,0,0,34,1330.0,459,178,41,170,326,31.0,12.0,23.0,1,1931.0,140.0,199,28.0,19.0,1691.0
fultzaa01,2000,348,18,11,0,0,0,3,1114.0,356,179,41,141,304,17.0,6.0,15.0,3,1582.0,89.0,192,21.0,18.0,1387.0
rauchjo01,2002,207,20,15,11,0,0,6,808.0,235,112,31,93,221,16.0,11.0,5.0,2,1122.0,51.0,122,6.0,14.0,1004.0
santovi01,2001,150,22,42,84,1,0,0,1617.0,604,308,71,246,377,24.0,16.0,20.0,1,2438.0,21.0,346,21.0,17.0,2134.0
marteda01,1999,241,11,10,0,0,0,27,776.0,200,89,26,104,269,15.0,8.0,13.0,1,1058.0,77.0,93,7.0,12.0,922.0
wisema01,2000,105,9,13,18,0,0,1,636.0,182,100,27,72,168,8.0,4.0,9.0,1,891.0,24.0,105,5.0,7.0,798.0
myersmi01,1995,403,6,13,0,0,0,10,790.0,253,126,33,125,239,15.0,6.0,19.0,1,1153.0,103.0,137,1.0,0.0,1008.0
hammoch01,1990,121,38,41,116,5,3,0,2051.0,697,314,59,251,407,15.0,26.0,16.0,9,2929.0,1.0,344,,,2662.0
norribu01,2009,158,53,57,155,0,0,0,2717.0,897,426,111,357,839,15.0,26.0,41.0,4,3920.0,2.0,463,30.0,20.0,3472.0
pavliro01,1992,126,46,38,125,12,1,0,2187.0,727,372,83,346,518,15.0,38.0,22.0,2,3184.0,0.0,389,,,2816.0
skokcr01,1973,63,3,4,0,0,0,3,287.0,112,57,12,41,55,10.0,6.0,0.0,1,432.0,19.0,67,,,391.0
fernaal01,1990,164,63,53,162,21,8,0,3265.0,1058,467,114,354,751,21.0,22.0,20.0,2,4583.0,1.0,516,,,4209.0
gordoto01,1988,219,56,52,89,10,2,3,2416.0,700,346,64,411,754,20.0,50.0,13.0,2,3453.0,58.0,383,,,3029.0
gormato03,1981,120,12,10,7,0,0,0,608.0,201,98,17,61,136,12.0,13.0,2.0,3,854.0,41.0,103,,,791.0
bergmse01,1993,156,30,36,87,3,1,0,1731.0,666,306,72,210,376,21.0,38.0,16.0,4,2567.0,26.0,351,,,2341.0
harrima01,2008,128,48,32,96,7,4,2,1905.0,665,293,68,216,393,8.0,14.0,8.0,3,2710.0,9.0,317,13.0,22.0,2451.0
masteju01,2008,212,53,63,150,7,4,0,3039.0,972,454,78,402,839,15.0,45.0,68.0,0,4352.0,12.0,497,32.0,30.0,3820.0
micelda01,1993,277,21,22,9,0,0,29,995.0,335,178,46,152,302,20.0,23.0,11.0,2,1467.0,120.0,194,,,1304.0
jeffeje01,1973,147,30,54,110,21,2,0,2293.0,788,403,81,397,395,15.0,26.0,8.0,5,3382.0,19.0,449,,,2977.0
martide01,1976,176,66,45,128,50,7,5,3125.0,992,421,81,349,529,17.0,29.0,16.0,4,4342.0,28.0,472,,,3977.0
sikorbr01,2000,10,1,3,5,0,0,0,113.0,46,24,9,25,32,1.0,1.0,1.0,0,187.0,2.0,31,0.0,1.0,160.0
hernawi01,1977,312,25,28,10,0,0,19,1337.0,439,190,36,179,311,45.0,22.0,9.0,5,1907.0,109.0,209,,,1719.0
vosbeed01,1986,23,1,2,3,0,0,0,114.0,38,25,4,21,20,3.0,0.0,0.0,1,169.0,5.0,27,,,148.0
mongesi01,1975,264,26,30,17,4,0,43,1508.0,438,184,46,247,322,24.0,24.0,6.0,5,2152.0,140.0,211,,,1899.0
munozbo01,1993,85,11,18,31,1,0,1,709.0,271,136,24,98,132,7.0,10.0,8.0,3,1067.0,19.0,156,,,961.0
schmija01,1995,137,43,47,128,5,0,0,2398.0,846,407,82,344,586,14.0,39.0,20.0,6,3537.0,1.0,449,1.0,2.0,3170.0
whitema02,1992,223,14,10,1,0,0,9,960.0,348,164,31,118,194,17.0,11.0,6.0,4,1389.0,67.0,178,,,1265.0
alvarjo01,1981,8,0,0,0,0,0,0,29.0,8,4,1,2,8,1.0,1.0,0.0,0,35.0,3.0,4,,,33.0
gottji01,1982,189,29,42,96,10,3,16,2012.0,663,317,51,287,453,20.0,20.0,14.0,3,2917.0,50.0,361,,,2616.0
kolbda01,1999,169,6,13,0,0,0,61,533.0,164,72,10,83,110,7.0,14.0,6.0,0,774.0,94.0,80,6.0,5.0,674.0
warddu01,1986,308,23,29,2,0,0,64,1473.0,415,196,23,217,476,34.0,35.0,14.0,4,2062.0,167.0,214,,,1831.0
deleolu01,1981,195,17,17,0,0,0,31,929.0,260,104,37,68,233,24.0,3.0,9.0,0,1245.0,100.0,115,,,1168.0
bailean01,2009,206,11,12,0,0,0,89,654.0,161,64,20,69,227,8.0,6.0,0.0,1,872.0,163.0,67,7.0,6.0,790.0
humeto01,1977,288,41,43,40,5,0,73,1945.0,655,251,44,190,309,52.0,10.0,9.0,1,2714.0,182.0,274,,,2515.0
leonade01,1974,182,87,62,177,77,16,1,3950.0,1242,518,112,385,857,19.0,45.0,42.0,3,5463.0,2.0,585,,,5036.0
montajo01,1973,131,12,20,16,2,0,11,1017.0,357,165,32,149,172,18.0,17.0,11.0,6,1484.0,54.0,182,,,1324.0
reynoar02,1991,98,33,32,93,5,0,1,1602.0,608,280,72,182,282,13.0,17.0,33.0,11,2342.0,2.0,311,,,2127.0
guerrma02,2004,319,14,18,3,0,0,4,1203.0,384,152,51,125,268,17.0,23.0,13.0,0,1689.0,78.0,164,13.0,10.0,1528.0
vargaja01,2005,85,18,26,65,1,0,0,1234.0,423,213,51,141,258,12.0,5.0,12.0,5,1785.0,7.0,226,15.0,18.0,1599.0
mccatst01,1977,120,45,36,98,37,5,0,2268.0,715,305,74,326,377,12.0,14.0,25.0,0,3276.0,12.0,345,,,2925.0
minerza01,2006,157,25,20,35,1,0,1,1071.0,375,168,35,145,217,9.0,8.0,8.0,0,1548.0,24.0,184,12.0,7.0,1376.0
belinst01,1989,282,22,18,0,0,0,62,1011.0,281,143,34,136,285,19.0,8.0,12.0,0,1415.0,152.0,154,,,1267.0
candejo01,1975,181,81,52,175,39,7,3,3602.0,1103,420,113,286,658,32.0,7.0,17.0,7,4910.0,5.0,468,,,4607.0
janssca01,2006,221,21,19,22,0,0,9,993.0,350,140,31,90,223,8.0,13.0,18.0,2,1417.0,54.0,152,4.0,8.0,1297.0
kruegbi01,1983,98,27,31,67,5,0,1,1343.0,481,227,33,231,190,8.0,15.0,7.0,7,2003.0,9.0,281,,,1765.0
karsast01,1993,47,7,18,37,1,0,0,702.0,272,131,28,77,153,5.0,10.0,14.0,0,1045.0,4.0,139,,,954.0
heredfe01,1996,339,21,13,2,0,0,5,833.0,278,151,25,152,248,12.0,20.0,11.0,1,1257.0,81.0,164,5.0,5.0,1084.0
russeje01,1983,179,33,44,79,11,2,5,2040.0,695,320,67,263,383,22.0,22.0,16.0,12,2937.0,23.0,364,,,2658.0
krukomi01,1976,150,45,50,140,9,3,0,2485.0,844,384,64,332,538,35.0,25.0,21.0,8,3597.0,3.0,431,,,3244.0
rodnefe01,2002,197,13,19,0,0,0,20,642.0,196,98,20,99,204,10.0,9.0,14.0,1,944.0,89.0,112,13.0,6.0,812.0
soriajo01,2007,298,13,15,0,0,0,160,946.0,242,84,24,87,341,6.0,10.0,13.0,2,1278.0,239.0,89,10.0,13.0,1155.0
wickmbo01,1992,309,41,20,28,1,1,12,1595.0,533,231,42,234,351,23.0,21.0,21.0,0,2309.0,80.0,253,,,2054.0
farrejo03,1987,89,32,30,87,13,2,0,1752.0,588,255,46,193,296,9.0,8.0,22.0,4,2505.0,1.0,281,,,2290.0
davieky01,2005,138,42,56,131,3,0,0,2120.0,792,431,92,341,495,11.0,38.0,17.0,3,3185.0,2.0,460,18.0,17.0,2792.0
marmoca01,2006,391,18,25,13,0,0,95,1378.0,289,172,35,300,599,17.0,26.0,44.0,6,1983.0,189.0,180,17.0,10.0,1612.0
penaal01,1981,131,26,21,65,12,7,4,1535.0,474,178,25,162,337,28.0,9.0,6.0,4,2139.0,28.0,211,,,1971.0
fyhrimi01,1996,68,0,7,7,0,0,0,380.0,137,54,13,47,80,5.0,0.0,0.0,0,550.0,17.0,57,1.0,3.0,499.0
ayalalu01,2003,339,28,34,0,0,0,18,1051.0,361,134,35,78,227,13.0,6.0,21.0,1,1464.0,106.0,149,20.0,13.0,1332.0
wegmabi01,1985,123,36,44,112,14,2,0,2162.0,776,371,102,176,321,12.0,8.0,17.0,6,3062.0,2.0,410,,,2869.0
olsongr01,1988,320,17,21,0,0,0,160,1051.0,281,88,10,158,347,22.0,31.0,5.0,5,1463.0,277.0,92,,,1300.0
powelbr01,1998,42,6,16,32,0,0,0,541.0,212,123,40,74,96,2.0,5.0,4.0,0,816.0,3.0,135,2.0,4.0,732.0
bulliji01,1992,184,34,40,88,6,4,11,1909.0,638,351,62,304,388,25.0,27.0,34.0,2,2827.0,41.0,388,,,2489.0
smithtr01,1998,13,4,2,10,0,0,0,168.0,70,43,10,20,33,0.0,2.0,3.0,0,251.0,0.0,44,7.0,0.0,221.0
sweenbr01,2003,49,3,0,2,0,0,2,240.0,80,31,7,19,40,5.0,3.0,2.0,0,335.0,18.0,33,5.0,2.0,307.0
wheelda01,1999,111,6,9,9,0,0,2,562.0,219,103,28,66,151,9.0,9.0,4.0,2,836.0,30.0,107,3.0,7.0,756.0
dunnist01,1970,94,20,35,77,6,1,1,1494.0,485,256,72,274,310,19.0,20.0,10.0,4,2194.0,6.0,275,,,1910.0
haasmo01,1976,130,50,49,123,35,4,1,2456.0,830,376,88,259,459,20.0,27.0,4.0,3,3444.0,4.0,411,,,3181.0
mantema01,1995,180,6,9,0,0,0,58,591.0,138,81,13,136,255,6.0,10.0,15.0,0,861.0,125.0,85,2.0,0.0,708.0
miltoer01,1998,166,57,51,165,9,4,0,2962.0,1000,522,149,269,715,2.0,14.0,20.0,0,4196.0,0.0,557,12.0,17.0,3878.0
oliveda02,1993,153,45,31,98,6,2,2,1913.0,696,329,75,292,396,14.0,25.0,38.0,7,2875.0,12.0,373,,,2545.0
quantpa01,1992,259,33,51,64,1,1,8,1926.0,757,294,73,186,363,32.0,3.0,17.0,7,2809.0,64.0,339,,,2606.0
heredgi01,1991,170,19,21,39,1,0,4,1208.0,450,194,38,89,254,11.0,9.0,11.0,1,1713.0,41.0,209,,,1613.0
marquja01,2000,161,42,36,104,3,1,1,2148.0,727,330,95,277,456,13.0,24.0,25.0,5,3090.0,26.0,371,20.0,21.0,2747.0
martiti01,1974,194,24,10,2,0,0,35,949.0,274,112,9,181,222,16.0,26.0,5.0,6,1360.0,106.0,128,,,1174.0
medicdo01,1972,170,69,58,163,48,9,0,3429.0,1145,454,99,341,597,31.0,24.0,19.0,4,4817.0,4.0,504,,,4457.0
porceri01,2009,184,76,63,180,4,3,0,3220.0,1196,513,111,263,655,14.0,41.0,31.0,5,4563.0,2.0,557,19.0,19.0,4231.0
hooddo01,1973,167,20,25,55,5,1,3,1687.0,556,256,39,250,262,22.0,27.0,10.0,7,2425.0,36.0,289,,,2165.0
parkeha01,1970,121,15,21,30,1,0,12,925.0,312,135,24,128,167,15.0,14.0,6.0,0,1359.0,41.0,151,,,1225.0
milleji02,2008,48,2,3,0,0,0,1,194.0,54,20,7,37,57,4.0,2.0,4.0,0,287.0,27.0,23,1.0,5.0,240.0
kaiseje01,1985,31,0,1,0,0,0,0,117.0,52,41,10,36,25,3.0,3.0,2.0,0,208.0,6.0,48,,,170.0
mcgowdu01,2005,75,20,22,56,3,1,0,1061.0,345,185,32,141,285,6.0,28.0,16.0,1,1527.0,5.0,201,2.0,19.0,1349.0
murphro01,1985,341,19,24,0,0,0,23,1202.0,370,141,28,166,371,24.0,21.0,3.0,1,1695.0,110.0,158,,,1526.0
kilgupa01,1987,141,20,34,67,5,3,3,1550.0,528,252,51,182,230,13.0,11.0,21.0,6,2239.0,25.0,289,,,2036.0
sprinde01,1995,125,23,46,95,9,4,1,1905.0,682,369,105,254,288,5.0,19.0,37.0,0,2784.0,14.0,407,0.0,0.0,2493.0
balleja01,1982,83,4,8,5,0,0,6,429.0,155,77,20,67,107,13.0,9.0,4.0,7,645.0,30.0,84,,,574.0
rogerke01,1989,345,53,44,69,11,2,28,2206.0,733,329,71,294,540,32.0,27.0,18.0,8,3189.0,128.0,381,,,2877.0
tekulke01,1974,363,35,22,0,0,0,83,1620.0,459,159,21,190,313,59.0,14.0,7.0,1,2230.0,214.0,187,,,2033.0
bankswi01,1991,100,26,35,83,1,1,0,1466.0,532,273,54,241,344,12.0,34.0,9.0,8,2191.0,7.0,311,,,1941.0
feldmsc01,2005,164,31,32,78,0,0,0,1716.0,615,305,65,210,315,10.0,22.0,31.0,6,2487.0,22.0,334,9.0,23.0,2214.0
howrybo01,1998,318,14,20,0,0,0,49,1034.0,312,150,42,140,304,21.0,15.0,18.0,1,1469.0,150.0,164,10.0,14.0,1287.0
schoupe01,1991,161,45,38,98,3,1,2,2069.0,714,331,64,230,482,25.0,10.0,21.0,5,2961.0,16.0,358,,,2710.0
hasegsh01,1997,340,38,30,8,0,0,17,1538.0,496,214,62,200,339,29.0,15.0,13.0,5,2169.0,119.0,238,6.0,6.0,1944.0
rodrine01,1996,29,4,6,7,0,0,0,204.0,76,49,7,34,36,0.0,2.0,3.0,0,318.0,7.0,55,,,281.0
tavarju01,1993,266,27,19,12,0,0,1,1134.0,423,176,35,127,223,24.0,12.0,18.0,4,1641.0,53.0,206,,,1496.0
jeffcmi01,1983,109,6,10,8,0,0,1,470.0,179,76,18,58,70,13.0,10.0,6.0,2,697.0,25.0,82,,,633.0
willisc01,1999,269,25,24,10,0,0,55,1114.0,258,123,27,208,429,25.0,59.0,11.0,2,1562.0,121.0,137,11.0,8.0,1324.0
lagrole01,1970,116,16,40,63,18,2,5,1423.0,520,232,46,181,209,17.0,22.0,6.0,0,2083.0,19.0,278,,,1896.0
bradfch01,1998,226,16,8,0,0,0,6,711.0,230,85,16,63,172,15.0,2.0,13.0,3,988.0,58.0,97,4.0,2.0,906.0
