player_id,end_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
hennemi01,1996,192,6,15,0,0,0,89,596.0,198,80,16,79,162,22.0,18.0,6.0,0,870.0,162.0,95,,,785.0
reedri01,1997,41,14,10,37,2,0,0,726.0,221,89,27,41,135,4.0,0.0,6.0,0,969.0,1.0,101,,,922.0
taylobi04,2001,18,1,3,0,0,0,0,47.0,15,14,3,9,16,2.0,0.0,2.0,0,70.0,7.0,14,0.0,0.0,59.0
thigpbo01,1994,104,4,6,0,0,0,23,350.0,144,72,14,59,78,6.0,0.0,9.0,1,547.0,59.0,76,,,479.0
etherse01,2006,2,1,1,2,0,0,0,23.0,10,8,3,6,4,0.0,0.0,0.0,0,40.0,0.0,9,0.0,2.0,32.0
walkbo01,1989,148,40,30,90,5,3,2,2002.0,627,262,46,245,320,15.0,39.0,12.0,17,2814.0,14.0,299,,,2557.0
felicpe01,2010,266,12,14,0,0,0,2,526.0,174,67,15,74,165,18.0,5.0,9.0,1,759.0,41.0,73,6.0,4.0,666.0
honeyri01,1986,126,45,41,113,13,4,1,2131.0,699,247,44,195,316,28.0,8.0,14.0,6,2940.0,4.0,299,,,2731.0
kraveke01,1982,37,2,7,14,0,0,0,310.0,107,61,8,57,70,8.0,3.0,4.0,1,479.0,4.0,68,,,418.0
mohlemi01,2001,85,2,3,0,0,0,1,249.0,88,55,8,47,48,3.0,4.0,3.0,0,374.0,28.0,58,2.0,1.0,321.0
torreca01,2015,59,5,6,0,0,0,0,173.0,61,30,5,18,48,6.0,5.0,0.0,0,243.0,19.0,32,1.0,3.0,221.0
zambrca01,2010,128,52,32,112,3,2,0,2112.0,633,296,58,320,576,11.0,21.0,35.0,1,3025.0,2.0,318,30.0,11.0,2629.0
osbordo01,1999,20,6,7,20,1,1,0,339.0,118,56,15,32,81,2.0,2.0,3.0,0,488.0,0.0,60,,,453.0
robinro01,1992,37,15,12,36,7,2,0,658.0,251,91,10,68,83,2.0,3.0,9.0,0,956.0,0.0,107,,,879.0
brocado01,2000,179,14,10,0,0,0,2,586.0,164,65,14,57,174,6.0,11.0,6.0,2,794.0,56.0,71,3.0,3.0,725.0
jimenub01,2015,120,40,45,117,0,0,0,2006.0,648,324,75,320,621,4.0,34.0,26.0,1,2926.0,0.0,348,7.0,19.0,2554.0
rogeres01,2015,18,1,1,0,0,0,0,99.0,41,23,5,14,31,0.0,6.0,2.0,0,153.0,3.0,29,0.0,3.0,134.0
bukviry01,2008,4,0,0,0,0,0,0,16.0,9,4,2,6,5,0.0,1.0,0.0,0,30.0,0.0,4,0.0,0.0,24.0
rileyge01,1986,10,0,0,0,0,0,0,26.0,7,4,0,8,5,3.0,0.0,1.0,0,43.0,4.0,4,,,34.0
dreifda01,2003,58,20,20,58,1,1,0,1043.0,322,170,48,159,322,1.0,30.0,18.0,4,1519.0,0.0,196,19.0,2.0,1321.0
hamilda01,1980,90,3,9,8,1,0,6,459.0,163,92,18,89,98,6.0,3.0,4.0,1,705.0,27.0,110,,,612.0
millean01,2015,223,12,11,0,0,0,37,585.0,119,52,14,74,302,4.0,8.0,14.0,0,792.0,83.0,59,4.0,7.0,693.0
pastofr01,1986,50,5,2,7,1,0,2,310.0,114,45,5,40,47,7.0,3.0,1.0,0,455.0,18.0,51,,,414.0
resopch01,2013,155,7,9,0,0,0,2,484.0,176,78,17,64,138,16.0,8.0,7.0,1,726.0,30.0,82,5.0,11.0,639.0
eckerde01,1984,117,45,46,117,25,5,0,2339.0,834,366,88,166,397,18.0,5.0,16.0,2,3294.0,0.0,399,,,3112.0
parrist01,2003,43,9,14,40,1,0,0,674.0,282,134,43,89,111,9.0,8.0,5.0,0,1019.0,1.0,142,8.0,6.0,911.0
gearyge01,2009,16,1,3,0,0,0,0,60.0,30,18,4,10,12,1.0,2.0,1.0,0,97.0,3.0,19,2.0,0.0,84.0
hergema01,2008,187,11,9,0,0,0,0,639.0,242,109,20,79,121,13.0,4.0,9.0,1,945.0,47.0,122,9.0,8.0,840.0
fultzaa01,2007,115,7,4,1,0,0,0,325.0,111,48,9,46,90,10.0,6.0,3.0,0,475.0,22.0,51,3.0,9.0,414.0
rauchjo01,2011,261,19,16,0,0,0,52,754.0,256,109,31,67,197,4.0,10.0,4.0,0,1064.0,135.0,114,12.0,8.0,973.0
santovi01,2007,36,1,6,3,0,0,0,190.0,71,41,15,33,48,6.0,3.0,3.0,0,284.0,12.0,41,4.0,4.0,240.0
marteda01,2008,278,11,14,0,0,0,9,642.0,180,84,17,108,239,13.0,5.0,11.0,3,922.0,51.0,94,10.0,5.0,788.0
wisema01,2008,104,8,9,0,0,0,1,315.0,116,49,13,34,76,4.0,0.0,3.0,2,458.0,23.0,59,4.0,4.0,413.0
myersmi01,2004,281,11,8,0,0,0,4,468.0,154,79,13,85,120,13.0,3.0,16.0,0,704.0,61.0,80,7.0,3.0,593.0
hammoch01,1998,70,8,14,20,0,0,1,480.0,205,112,22,62,106,7.0,3.0,7.0,0,728.0,11.0,121,,,659.0
norribu01,2015,38,3,11,11,0,0,0,249.0,100,62,15,31,71,0.0,2.0,4.0,0,377.0,7.0,68,3.0,2.0,337.0
pavliro01,1998,5,1,1,0,0,0,1,42.0,16,6,2,5,8,1.0,1.0,1.0,0,63.0,2.0,8,,,57.0
skokcr01,1979,44,1,3,0,0,0,2,163.0,58,24,7,17,30,2.0,2.0,3.0,0,232.0,19.0,26,,,212.0
fernaal01,1999,91,40,30,91,12,2,0,1859.0,576,240,69,182,474,7.0,16.0,15.0,0,2565.0,0.0,263,,,2368.0
gordoto01,1997,131,41,38,114,8,2,11,2228.0,744,378,65,359,575,13.0,32.0,14.0,2,3290.0,16.0,417,,,2917.0
gormato03,1987,6,0,0,0,0,0,0,33.0,11,5,1,5,8,0.0,0.0,0.0,0,47.0,2.0,5,,,42.0
bergmse01,2000,40,9,11,30,2,1,0,520.0,246,134,27,62,79,2.0,5.0,5.0,0,792.0,2.0,138,2.0,3.0,720.0
harrima01,2015,7,2,3,7,0,0,0,100.0,39,20,4,18,15,0.0,1.0,1.0,1,153.0,0.0,20,1.0,1.0,132.0
masteju01,2015,46,11,11,34,0,0,0,564.0,209,121,19,96,165,2.0,21.0,25.0,1,865.0,5.0,128,8.0,2.0,734.0
micelda01,2002,171,12,16,0,0,0,3,512.0,172,89,19,73,152,9.0,9.0,3.0,1,744.0,57.0,99,3.0,3.0,662.0
jeffeje01,1981,90,9,27,34,4,2,1,964.0,363,177,35,123,127,8.0,7.0,6.0,5,1404.0,21.0,193,,,1275.0
martide01,1985,139,42,48,115,19,3,0,2180.0,819,394,106,232,327,7.0,26.0,23.0,2,3169.0,8.0,422,,,2914.0
sikorbr01,2006,30,3,2,0,0,0,0,102.0,36,19,8,7,38,1.0,3.0,1.0,0,142.0,10.0,19,1.0,1.0,132.0
hernawi01,1986,292,34,24,1,0,0,95,1353.0,374,139,41,103,358,19.0,11.0,11.0,1,1817.0,216.0,150,,,1703.0
vosbeed01,1995,60,5,7,0,0,0,4,149.0,48,18,5,21,48,1.0,4.0,0.0,3,210.0,22.0,22,,,189.0
mongesi01,1984,171,23,10,0,0,0,13,784.0,270,116,33,109,149,15.0,10.0,5.0,1,1140.0,74.0,131,,,1026.0
munozbo01,2001,15,0,4,7,0,0,0,126.0,53,24,6,21,21,1.0,2.0,2.0,0,193.0,4.0,25,5.0,0.0,165.0
schmija01,2004,115,61,27,115,12,8,0,2305.0,603,273,60,257,797,8.0,34.0,17.0,3,3136.0,0.0,293,29.0,14.0,2819.0
whitema02,2001,61,4,5,0,0,0,0,247.0,101,64,18,34,60,4.0,5.0,2.0,2,380.0,22.0,70,2.0,2.0,340.0
alvarjo01,1989,90,8,9,0,0,0,5,458.0,132,50,11,77,126,14.0,6.0,7.0,2,653.0,35.0,52,,,569.0
gottji01,1991,173,13,14,0,0,0,39,648.0,191,75,19,89,194,19.0,11.0,3.0,9,910.0,109.0,85,,,818.0
kolbda01,2007,121,5,10,0,0,0,12,327.0,137,67,10,51,67,7.0,10.0,2.0,0,499.0,53.0,70,3.0,5.0,438.0
warddu01,1995,154,9,8,0,0,0,57,527.0,136,47,9,69,203,5.0,16.0,3.0,0,721.0,105.0,54,,,649.0
deleolu01,1989,12,0,2,1,0,0,1,74.0,24,12,2,9,15,2.0,0.0,3.0,0,107.0,3.0,16,,,95.0
bailean01,2015,10,0,1,0,0,0,0,26.0,9,5,2,5,6,1.0,0.0,0.0,0,41.0,3.0,8,0.0,2.0,34.0
humeto01,1986,206,14,24,9,0,0,19,1061.0,362,164,34,151,194,30.0,13.0,10.0,1,1552.0,80.0,193,,,1391.0
leonade01,1983,95,49,31,95,21,5,0,2027.0,687,285,68,186,351,14.0,22.0,6.0,2,2858.0,0.0,317,,,2666.0
montajo01,1980,92,12,6,1,0,0,10,623.0,238,124,25,77,88,14.0,7.0,3.0,0,913.0,43.0,132,,,833.0
reynoar02,2000,89,34,24,84,3,1,0,1492.0,516,256,53,180,255,19.0,16.0,23.0,4,2140.0,1.0,270,11.0,5.0,1921.0
guerrma02,2013,209,13,16,0,0,0,2,582.0,166,80,17,71,131,9.0,4.0,5.0,0,805.0,34.0,87,8.0,7.0,714.0
vargaja01,2014,119,44,42,119,10,6,0,2266.0,765,332,93,201,509,11.0,9.0,18.0,3,3178.0,0.0,349,12.0,14.0,2933.0
mccatst01,1985,101,18,27,63,8,2,5,1297.0,457,222,50,194,164,8.0,11.0,6.0,0,1901.0,20.0,236,,,1701.0
minerza01,2013,16,0,2,3,0,0,0,86.0,33,14,4,17,20,1.0,1.0,2.0,0,133.0,0.0,14,2.0,1.0,111.0
belinst01,1998,218,15,15,0,0,0,14,777.0,212,108,26,109,246,16.0,12.0,18.0,0,1098.0,82.0,112,,,971.0
candejo01,1984,103,41,28,96,6,2,3,1795.0,578,200,50,127,437,10.0,5.0,7.0,3,2420.0,5.0,221,,,2286.0
janssca01,2015,216,10,10,0,0,0,81,606.0,168,75,21,39,172,5.0,3.0,7.0,1,810.0,145.0,79,7.0,5.0,752.0
kruegbi01,1992,135,30,26,76,3,2,3,1729.0,616,257,52,200,326,15.0,40.0,11.0,2,2485.0,17.0,290,,,2274.0
karsast01,2002,274,24,20,3,0,0,41,995.0,310,113,23,110,282,31.0,12.0,8.0,0,1388.0,126.0,122,15.0,9.0,1246.0
heredfe01,2005,172,7,6,0,0,0,1,542.0,170,74,20,80,103,10.0,11.0,7.0,0,789.0,47.0,89,8.0,5.0,689.0
russeje01,1992,225,17,16,0,0,0,108,731.0,194,69,19,91,193,14.0,17.0,6.0,0,1001.0,190.0,86,,,904.0
krukomi01,1985,127,43,45,125,18,5,1,2359.0,810,327,66,285,565,33.0,34.0,14.0,8,3416.0,1.0,379,,,3117.0
rodnefe01,2011,222,9,19,0,0,0,67,648.0,200,107,16,134,189,10.0,14.0,13.0,0,976.0,135.0,111,9.0,4.0,816.0
soriajo01,2015,146,6,5,0,0,0,42,407.0,111,45,12,39,140,5.0,8.0,5.0,0,555.0,86.0,49,3.0,3.0,505.0
wickmbo01,2001,282,17,22,0,0,0,124,891.0,279,105,16,123,252,15.0,7.0,9.0,0,1267.0,230.0,117,3.0,1.0,1131.0
farrejo03,1996,27,4,16,22,0,0,0,344.0,144,99,26,57,59,3.0,4.0,9.0,0,535.0,1.0,102,,,469.0
davieky01,2011,13,1,9,13,0,0,0,184.0,84,46,7,26,50,2.0,4.0,5.0,0,293.0,0.0,52,3.0,6.0,253.0
marmoca01,2014,128,5,10,0,0,0,22,353.0,96,57,14,95,145,5.0,9.0,7.0,1,538.0,70.0,62,1.0,2.0,433.0
penaal01,1990,202,15,20,7,0,0,33,1001.0,290,99,23,104,310,20.0,4.0,6.0,4,1381.0,108.0,121,,,1271.0
fyhrimi01,2002,16,2,4,4,0,0,0,146.0,46,24,3,20,29,1.0,1.0,4.0,1,212.0,2.0,25,1.0,0.0,187.0
ayalalu01,2012,156,8,12,0,0,0,1,513.0,182,60,17,48,118,9.0,4.0,14.0,1,733.0,48.0,72,9.0,8.0,654.0
wegmabi01,1994,102,40,39,100,19,2,0,2074.0,702,272,71,155,325,8.0,10.0,20.0,2,2878.0,0.0,314,,,2703.0
olsongr01,1997,136,11,8,0,0,0,13,450.0,160,90,15,95,102,15.0,8.0,3.0,2,687.0,66.0,95,,,589.0
powelbr01,2004,17,1,2,2,0,0,0,118.0,39,22,5,16,24,4.0,3.0,1.0,0,166.0,9.0,23,2.0,5.0,142.0
bulliji01,1998,2,0,1,1,0,0,0,17.0,13,10,3,2,4,0.0,0.0,0.0,0,33.0,0.0,10,,,31.0
smithtr01,2006,29,2,4,5,0,0,0,167.0,70,38,13,18,36,3.0,2.0,1.0,0,251.0,8.0,40,4.0,2.0,226.0
sweenbr01,2010,24,1,2,0,0,0,0,111.0,33,13,5,6,14,1.0,2.0,0.0,0,148.0,8.0,16,2.0,2.0,138.0
wheelda01,2008,286,11,23,0,0,0,36,857.0,229,105,33,88,272,18.0,3.0,8.0,0,1168.0,100.0,113,11.0,9.0,1052.0
dunnist01,1977,42,3,6,7,1,0,0,347.0,119,55,10,49,80,6.0,8.0,2.0,0,505.0,12.0,67,,,454.0
haasmo01,1985,115,41,30,108,20,4,1,2170.0,772,314,63,149,341,15.0,13.0,5.0,0,3013.0,4.0,343,,,2859.0
mantema01,2004,101,7,9,0,0,0,35,298.0,88,46,16,40,119,2.0,4.0,3.0,0,428.0,66.0,49,4.0,3.0,378.0
miltoer01,2007,100,30,33,100,0,0,0,1714.0,635,346,116,178,392,12.0,15.0,13.0,0,2522.0,0.0,366,26.0,15.0,2290.0
oliveda02,2002,93,26,34,88,4,2,0,1549.0,607,315,62,208,304,7.0,19.0,27.0,5,2297.0,0.0,330,7.0,12.0,2043.0
quantpa01,2001,271,19,13,0,0,0,10,886.0,327,111,23,76,192,15.0,2.0,15.0,0,1265.0,89.0,119,8.0,5.0,1161.0
heredgi01,2000,73,31,22,71,3,0,0,1325.0,485,211,50,103,245,9.0,5.0,15.0,1,1887.0,2.0,239,4.0,6.0,1759.0
marquja01,2009,129,52,47,127,3,2,0,2307.0,801,409,87,301,411,20.0,19.0,41.0,3,3375.0,0.0,438,45.0,21.0,2967.0
martiti01,1983,231,24,18,0,0,0,58,1014.0,274,109,25,140,277,19.0,19.0,2.0,0,1372.0,145.0,120,,,1230.0
medicdo01,1981,111,43,32,93,20,7,2,2003.0,688,278,40,190,285,11.0,17.0,12.0,1,2826.0,4.0,311,,,2624.0
porceri01,2015,28,9,15,28,0,0,0,516.0,196,94,25,38,149,0.0,12.0,10.0,1,737.0,0.0,103,2.0,5.0,682.0
hooddo01,1982,103,12,7,17,1,0,3,715.0,236,89,13,100,95,8.0,10.0,7.0,3,1027.0,33.0,103,,,920.0
parkeha01,1976,3,0,0,0,0,0,0,21.0,3,0,0,0,5,0.0,0.0,0.0,0,22.0,3.0,0,,,22.0
milleji02,2014,2,0,0,0,0,0,0,8.0,7,6,3,2,2,0.0,0.0,0.0,0,16.0,1.0,6,0.0,0.0,14.0
kaiseje01,1993,19,0,1,0,0,0,2,39.0,16,12,2,10,13,3.0,0.0,0.0,0,63.0,7.0,12,,,53.0
mcgowdu01,2014,83,5,5,12,0,0,1,386.0,119,60,19,58,107,2.0,8.0,6.0,0,564.0,17.0,67,0.0,3.0,497.0
murphro01,1994,242,12,12,0,0,0,7,631.0,214,96,23,73,142,16.0,15.0,2.0,0,906.0,70.0,103,,,831.0
kilgupa01,1993,22,1,0,1,0,0,1,86.0,18,2,1,8,21,1.0,0.0,1.0,0,109.0,7.0,2,,,100.0
sprinde01,2002,5,1,2,3,0,0,0,61.0,20,8,3,4,8,0.0,2.0,3.0,0,82.0,2.0,8,1.0,0.0,74.0
balleja01,1990,3,0,1,0,0,0,0,7.0,4,4,1,2,1,1.0,1.0,1.0,0,14.0,2.0,4,,,11.0
rogerke01,1998,126,51,30,117,13,3,0,2312.0,747,346,79,288,448,4.0,20.0,24.0,5,3284.0,4.0,380,,,2972.0
tekulke01,1983,284,32,30,0,0,0,62,1157.0,348,112,15,139,199,56.0,3.0,5.0,0,1614.0,204.0,132,,,1470.0
bankswi01,1998,47,5,3,1,0,0,1,216.0,63,34,6,43,48,4.0,5.0,3.0,1,322.0,14.0,40,,,276.0
feldmsc01,2014,99,28,36,82,4,2,0,1553.0,508,237,52,148,357,8.0,17.0,23.0,3,2188.0,10.0,266,9.0,20.0,1988.0
howrybo01,2007,278,21,18,0,0,0,16,821.0,232,90,25,64,230,8.0,2.0,7.0,0,1105.0,88.0,96,13.0,7.0,1014.0
schoupe01,2000,94,20,34,78,0,0,0,1287.0,449,240,72,175,311,8.0,14.0,17.0,0,1883.0,2.0,265,4.0,1.0,1686.0
hasegsh01,2005,177,7,13,0,0,0,16,623.0,195,82,14,65,108,8.0,1.0,5.0,1,862.0,72.0,85,8.0,7.0,777.0
rodrine01,2002,3,0,0,0,0,0,0,14.0,4,2,1,1,2,0.0,0.0,0.0,0,20.0,3.0,3,0.0,0.0,19.0
tavarju01,2002,161,33,26,67,1,0,1,1469.0,549,268,40,221,269,23.0,15.0,41.0,5,2214.0,22.0,304,24.0,10.0,1918.0
jeffcmi01,1992,142,19,16,37,3,2,6,1022.0,393,164,29,91,171,8.0,4.0,10.0,1,1477.0,34.0,185,,,1376.0
willisc01,2007,75,3,4,0,0,0,0,204.0,68,41,8,36,81,1.0,13.0,3.0,2,302.0,16.0,43,2.0,4.0,257.0
lagrole01,1979,168,18,13,4,1,0,46,797.0,252,106,23,114,145,8.0,12.0,6.0,2,1129.0,113.0,120,,,1009.0
bradfch01,2007,247,15,17,0,0,0,5,627.0,216,83,8,57,118,17.0,2.0,14.0,0,896.0,47.0,92,14.0,6.0,805.0
fernasi01,1992,105,38,33,102,13,5,0,1972.0,485,217,55,218,603,11.0,2.0,15.0,3,2660.0,0.0,237,,,2427.0
sabatcc01,2010,137,76,32,137,18,7,0,2885.0,867,332,77,237,854,15.0,16.0,31.0,3,3906.0,0.0,367,24.0,29.0,3585.0
cruzne01,2003,20,3,5,7,0,0,0,161.0,65,43,15,11,38,2.0,3.0,3.0,0,233.0,1.0,43,1.0,2.0,216.0
hoytla01,1986,66,24,19,56,9,3,0,1108.0,380,172,47,88,168,10.0,2.0,5.0,6,1538.0,2.0,185,,,1445.0
henslcl01,2012,97,10,12,9,0,0,3,355.0,112,65,14,60,88,3.0,1.0,7.0,0,531.0,21.0,71,6.0,4.0,454.0
kingra01,2008,223,6,9,0,0,0,1,392.0,148,62,17,61,72,1.0,6.0,8.0,0,584.0,37.0,68,5.0,6.0,504.0
willito02,2004,44,3,0,0,0,0,0,140.0,48,18,3,18,26,2.0,1.0,7.0,0,208.0,13.0,19,0.0,3.0,180.0
snellia01,2010,12,0,5,8,0,0,0,139.0,60,33,10,25,26,0.0,3.0,1.0,0,227.0,0.0,36,1.0,3.0,197.0
tazawju01,2015,61,2,7,0,0,0,3,176.0,65,27,5,13,56,1.0,9.0,1.0,1,247.0,13.0,28,0.0,1.0,232.0
abbotji01,1998,62,18,26,58,5,1,0,1112.0,415,215,39,154,158,4.0,14.0,7.0,1,1630.0,2.0,237,,,1469.0
gulledo01,1978,53,29,9,50,13,1,1,987.0,302,123,25,137,208,5.0,12.0,2.0,0,1390.0,1.0,134,,,1251.0
mcelrch01,1998,235,17,12,0,0,0,3,698.0,232,102,17,84,195,7.0,3.0,5.0,0,989.0,66.0,110,,,900.0
frasoja01,2013,244,11,11,0,0,0,4,649.0,197,84,21,95,223,13.0,15.0,9.0,1,931.0,48.0,90,5.0,8.0,814.0
glavito02,1996,126,66,32,126,10,3,0,2516.0,813,304,49,311,568,24.0,19.0,8.0,1,3561.0,0.0,334,,,3242.0
gossari01,1981,195,24,18,0,0,0,98,1015.0,231,76,21,129,314,16.0,13.0,4.0,0,1351.0,176.0,94,,,1218.0
delarjo01,2013,63,29,17,63,1,0,0,1077.0,340,156,35,141,283,9.0,22.0,12.0,2,1524.0,0.0,171,19.0,9.0,1343.0
meekev01,2014,23,0,4,0,0,0,0,70.0,26,15,3,11,16,1.0,1.0,2.0,0,107.0,4.0,16,4.0,0.0,90.0
schoesc01,2008,294,9,14,0,0,0,8,673.0,219,103,21,100,147,22.0,11.0,13.0,1,979.0,60.0,110,8.0,3.0,855.0
tudorjo01,1988,112,54,25,112,22,11,0,2363.0,695,222,57,175,417,17.0,7.0,8.0,4,3140.0,0.0,252,,,2957.0
kernji01,1983,125,9,19,2,0,0,13,594.0,168,83,10,127,126,27.0,16.0,5.0,4,876.0,63.0,92,,,744.0
schmida01,1990,148,31,26,49,4,2,16,1375.0,511,223,54,113,205,14.0,9.0,6.0,1,1955.0,43.0,243,,,1836.0
stewada01,1987,152,36,38,86,15,2,4,2103.0,660,331,79,302,501,10.0,40.0,15.0,4,3033.0,38.0,360,,,2716.0
millwke01,2006,124,48,41,124,8,3,0,2310.0,775,344,76,224,597,15.0,14.0,19.0,0,3264.0,0.0,370,37.0,14.0,2970.0
prolymi01,1983,104,6,8,1,0,0,2,495.0,156,54,10,60,55,18.0,2.0,3.0,2,682.0,14.0,57,,,619.0
tobikda01,1985,32,2,6,0,0,0,6,154.0,54,23,7,20,38,6.0,6.0,1.0,0,226.0,23.0,28,,,205.0
shielsc01,2010,198,11,15,1,0,0,7,612.0,179,92,20,111,192,3.0,16.0,8.0,0,891.0,44.0,110,4.0,5.0,763.0
simpswa01,1977,27,6,12,23,0,0,0,366.0,154,79,14,62,55,3.0,8.0,7.0,0,576.0,1.0,90,,,507.0
judenje01,1999,64,19,21,58,5,0,0,1036.0,344,196,51,159,293,2.0,18.0,23.0,1,1536.0,1.0,217,,,1354.0
moralfr01,2015,125,12,13,23,0,0,0,690.0,248,120,30,94,162,6.0,14.0,13.0,6,1016.0,19.0,127,9.0,9.0,891.0
schuero01,1979,38,3,6,8,0,0,0,304.0,95,55,13,52,45,3.0,5.0,9.0,0,451.0,11.0,66,,,390.0
backebr01,2009,36,9,14,32,0,0,0,539.0,223,127,41,83,137,3.0,4.0,4.0,0,821.0,3.0,129,4.0,3.0,727.0
jonesto02,2002,280,12,17,0,0,0,86,842.0,302,128,32,117,258,6.0,8.0,5.0,0,1224.0,178.0,140,10.0,7.0,1085.0
santaju01,2006,48,3,5,0,0,0,1,151.0,42,28,7,28,53,5.0,5.0,1.0,0,220.0,14.0,30,1.0,5.0,185.0
clancji01,1986,127,51,46,127,23,4,0,2372.0,806,372,87,249,409,2.0,19.0,8.0,0,3361.0,0.0,401,,,3104.0
hernada01,2015,40,1,5,0,0,0,0,101.0,33,16,6,11,33,0.0,1.0,3.0,0,144.0,7.0,18,1.0,0.0,129.0
silvajo01,2002,12,1,0,0,0,0,0,70.0,25,11,3,10,6,3.0,2.0,3.0,0,101.0,1.0,11,2.0,1.0,85.0
klinkjo01,1996,62,0,2,0,0,0,0,120.0,40,22,1,25,24,4.0,1.0,0.0,2,179.0,11.0,23,,,154.0
ottoda01,1994,64,3,5,8,0,0,0,339.0,134,57,13,50,49,5.0,7.0,4.0,0,506.0,14.0,60,,,452.0
bottari01,2003,160,13,13,0,0,0,19,506.0,159,83,26,81,139,8.0,12.0,8.0,1,738.0,74.0,88,12.0,6.0,631.0
johnsja02,2006,122,29,50,118,3,1,0,2134.0,831,384,81,224,390,15.0,39.0,26.0,1,3132.0,0.0,424,14.0,26.0,2842.0
arroyfe01,1982,39,7,11,19,2,0,0,493.0,184,77,17,47,52,2.0,7.0,6.0,0,697.0,9.0,88,,,644.0
floribr01,2001,36,0,5,0,0,0,1,174.0,69,36,6,26,41,9.0,0.0,1.0,0,268.0,15.0,41,6.0,3.0,232.0
pavanca01,2007,50,23,14,50,3,3,0,1001.0,353,133,34,69,199,14.0,4.0,19.0,4,1397.0,0.0,153,11.0,7.0,1291.0
persoro01,2003,56,19,12,49,3,1,1,923.0,269,160,47,139,254,3.0,14.0,14.0,1,1310.0,3.0,171,10.0,10.0,1137.0
scanlbo01,2000,29,0,1,0,0,0,0,84.0,30,14,4,13,10,0.0,5.0,2.0,0,131.0,10.0,18,1.0,1.0,114.0
cainma01,2014,110,38,33,110,3,2,0,2147.0,593,263,66,201,600,11.0,15.0,25.0,0,2917.0,0.0,287,31.0,19.0,2641.0
harpetr01,2006,30,2,0,0,0,0,0,126.0,62,23,6,13,32,1.0,2.0,2.0,1,196.0,7.0,27,2.0,1.0,178.0
puleoch01,1989,103,12,14,20,1,0,1,776.0,249,114,22,103,186,8.0,4.0,6.0,4,1114.0,20.0,124,,,1005.0
busbyst01,1980,40,8,9,23,4,0,0,474.0,154,85,15,98,67,4.0,5.0,4.0,1,708.0,8.0,93,,,606.0
spoljpa01,2000,13,0,0,0,0,0,0,29.0,9,7,4,5,6,0.0,0.0,0.0,0,40.0,4.0,7,1.0,0.0,34.0
benesal01,2003,23,4,5,12,0,0,1,232.0,93,52,10,38,62,1.0,2.0,0.0,2,350.0,5.0,56,1.0,3.0,308.0
bohanbr01,1999,111,25,28,65,5,1,1,1396.0,479,240,56,202,314,9.0,14.0,31.0,1,2053.0,10.0,270,,,1820.0
veresda01,2003,244,13,16,0,0,0,49,770.0,225,100,34,97,222,7.0,19.0,11.0,2,1071.0,140.0,106,12.0,10.0,941.0
pauleda01,2012,10,0,1,0,0,0,0,50.0,27,12,2,5,6,1.0,0.0,2.0,0,82.0,6.0,13,1.0,1.0,73.0
burneaj01,2008,113,50,38,112,9,3,0,2195.0,664,309,68,270,723,8.0,34.0,36.0,3,3098.0,1.0,347,19.0,15.0,2758.0
croweji01,2005,8,0,0,0,0,0,0,19.0,16,9,1,0,3,0.0,0.0,2.0,0,40.0,2.0,10,0.0,1.0,37.0
daiglca01,2010,13,1,1,0,0,0,0,31.0,25,13,3,6,6,1.0,4.0,0.0,0,63.0,4.0,13,0.0,0.0,57.0
lopezau01,1983,172,30,17,4,0,0,45,1086.0,323,145,43,144,266,18.0,17.0,6.0,3,1521.0,133.0,153,,,1371.0
chacijh01,2015,5,2,1,4,0,0,0,80.0,24,10,4,10,21,0.0,0.0,0.0,0,111.0,0.0,11,1.0,0.0,100.0
vealdo01,2015,5,0,0,0,0,0,0,13.0,8,7,3,2,3,0.0,2.0,1.0,0,24.0,2.0,7,1.0,0.0,20.0
hennse01,2013,4,0,1,0,0,0,0,8.0,3,1,1,3,1,0.0,0.0,0.0,0,13.0,2.0,1,0.0,0.0,10.0
jacksro03,1986,153,17,15,2,0,0,20,829.0,254,117,29,101,166,7.0,7.0,8.0,3,1169.0,62.0,130,,,1060.0
nichtch01,2002,72,1,4,0,0,0,1,236.0,95,39,15,13,65,1.0,3.0,1.0,0,340.0,16.0,45,4.0,3.0,319.0
chrisla01,1982,86,23,28,79,5,0,1,1528.0,500,214,36,140,317,15.0,10.0,9.0,12,2106.0,4.0,234,,,1957.0
danksjo01,2015,84,22,40,84,2,1,0,1529.0,551,268,77,157,342,2.0,18.0,16.0,1,2206.0,0.0,291,13.0,18.0,2002.0
dickera01,2010,94,17,18,41,2,1,0,1053.0,363,153,36,123,204,8.0,26.0,10.0,1,1506.0,22.0,161,13.0,11.0,1349.0
dejesjo01,1994,5,3,1,4,0,0,0,80.0,27,14,2,13,12,0.0,3.0,0.0,0,112.0,0.0,14,,,99.0
fettemi01,1998,212,6,19,0,0,0,65,675.0,229,91,16,104,191,13.0,18.0,3.0,1,993.0,137.0,108,,,886.0
forscbo01,1983,121,46,36,115,21,4,1,2277.0,759,313,58,170,253,18.0,20.0,15.0,4,3131.0,4.0,348,,,2946.0
guzmaju01,2000,80,24,35,80,4,1,0,1418.0,442,226,67,217,378,8.0,27.0,14.0,2,2057.0,0.0,263,1.0,0.0,1825.0
