player_id,start_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf,era,baopp,tbf_per_g,starter_ratio,w_per_g,l_per_g,p_win,gf_per_g,cg_per_g,sho_per_g,sv_per_g,ipouts_per_g,bb_per_bfp,bk_per_bfp,hbp_per_bfp,hr_per_tbf,so_per_tbf,wp_per_bfp,so_per_bb
fultzaa01,2000,348,18,11,0,0,0,3,1114.0,356,179,41,141,304,17.0,6.0,15.0,3,1582.0,89.0,192,21.0,18.0,1387.0,4.3384201077199282,0.25666906993511175198,3.9856321839080460,0.00000000000000000000,0.05172413793103448276,0.03160919540229885057,0.62068965517241379310,0.25574712643678160920,0.00000000000000000000,0.00000000000000000000,0.00862068965517241379,3.2011494252873563,0.08912768647281921618,0.00189633375474083439,0.00948166877370417193,0.02956020187454938717,0.21917808219178082192,0.00379266750948166877,2.1560283687943262
rauchjo01,2002,207,20,15,11,0,0,6,808.0,235,112,31,93,221,16.0,11.0,5.0,2,1122.0,51.0,122,6.0,14.0,1004.0,3.7425742574257426,0.23406374501992031873,4.8502415458937198,0.05314009661835748792,0.09661835748792270531,0.07246376811594202899,0.57142857142857142857,0.24637681159420289855,0.00000000000000000000,0.00000000000000000000,0.02898550724637681159,3.9033816425120773,0.08288770053475935829,0.00178253119429590018,0.00445632798573975045,0.03087649402390438247,0.22011952191235059761,0.00980392156862745098,2.3763440860215054
santovi01,2001,150,22,42,84,1,0,0,1617.0,604,308,71,246,377,24.0,16.0,20.0,1,2438.0,21.0,346,21.0,17.0,2134.0,5.1428571428571429,0.28303655107778819119,14.2266666666666667,0.56000000000000000000,0.14666666666666666667,0.28000000000000000000,0.34375000000000000000,0.14000000000000000000,0.00666666666666666667,0.00000000000000000000,0.00000000000000000000,10.7800000000000000,0.10090237899917965546,0.00041017227235438884,0.00820344544708777687,0.03327085285848172446,0.17666354264292408622,0.00656275635767022149,1.5325203252032520
marteda01,1999,241,11,10,0,0,0,27,776.0,200,89,26,104,269,15.0,8.0,13.0,1,1058.0,77.0,93,7.0,12.0,922.0,3.0966494845360825,0.21691973969631236443,3.8257261410788382,0.00000000000000000000,0.04564315352697095436,0.04149377593360995851,0.52380952380952380952,0.31950207468879668050,0.00000000000000000000,0.00000000000000000000,0.11203319502074688797,3.2199170124481328,0.09829867674858223062,0.00094517958412098299,0.01228733459357277883,0.02819956616052060738,0.29175704989154013015,0.00756143667296786389,2.5865384615384615
wisema01,2000,105,9,13,18,0,0,1,636.0,182,100,27,72,168,8.0,4.0,9.0,1,891.0,24.0,105,5.0,7.0,798.0,4.2452830188679245,0.22807017543859649123,7.6000000000000000,0.17142857142857142857,0.08571428571428571429,0.12380952380952380952,0.40909090909090909091,0.22857142857142857143,0.00000000000000000000,0.00000000000000000000,0.00952380952380952381,6.0571428571428571,0.08080808080808080808,0.00112233445566778900,0.01010101010101010101,0.03383458646616541353,0.21052631578947368421,0.00448933782267115600,2.3333333333333333
myersmi01,1995,403,6,13,0,0,0,10,790.0,253,126,33,125,239,15.0,6.0,19.0,1,1153.0,103.0,137,1.0,0.0,1008.0,4.3063291139240506,0.25099206349206349206,2.5012406947890819,0.00000000000000000000,0.01488833746898263027,0.03225806451612903226,0.31578947368421052632,0.25558312655086848635,0.00000000000000000000,0.00000000000000000000,0.02481389578163771712,1.9602977667493797,0.10841283607979184735,0.00086730268863833478,0.01647875108412836080,0.03273809523809523810,0.23710317460317460317,0.00520381613183000867,1.9120000000000000
hammoch01,1990,121,38,41,116,5,3,0,2051.0,697,314,59,251,407,15.0,26.0,16.0,9,2929.0,1.0,344,,,2662.0,4.1335933690882496,0.26183320811419984974,22.0000000000000000,0.95867768595041322314,0.31404958677685950413,0.33884297520661157025,0.48101265822784810127,0.00826446280991735537,0.04132231404958677686,0.02479338842975206612,0.00000000000000000000,16.9504132231404959,0.08569477637418914305,0.00307272106520996927,0.00546261522703994537,0.02216378662659654395,0.15289256198347107438,0.00887674974393991123,1.6215139442231076
norribu01,2009,158,53,57,155,0,0,0,2717.0,897,426,111,357,839,15.0,26.0,41.0,4,3920.0,2.0,463,30.0,20.0,3472.0,4.2333456017666544,0.25835253456221198157,21.9746835443037975,0.98101265822784810127,0.33544303797468354430,0.36075949367088607595,0.48181818181818181818,0.01265822784810126582,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,17.1962025316455696,0.09107142857142857143,0.00102040816326530612,0.01045918367346938776,0.03197004608294930876,0.24164746543778801843,0.00663265306122448980,2.3501400560224090
pavliro01,1992,126,46,38,125,12,1,0,2187.0,727,372,83,346,518,15.0,38.0,22.0,2,3184.0,0.0,389,,,2816.0,4.5925925925925926,0.25816761363636363636,22.3492063492063492,0.99206349206349206349,0.36507936507936507937,0.30158730158730158730,0.54761904761904761905,0.00000000000000000000,0.09523809523809523810,0.00793650793650793651,0.00000000000000000000,17.3571428571428571,0.10866834170854271357,0.00062814070351758794,0.00690954773869346734,0.02947443181818181818,0.18394886363636363636,0.01193467336683417085,1.4971098265895954
skokcr01,1973,63,3,4,0,0,0,3,287.0,112,57,12,41,55,10.0,6.0,0.0,1,432.0,19.0,67,,,391.0,5.3623693379790941,0.28644501278772378517,6.2063492063492063,0.00000000000000000000,0.04761904761904761905,0.06349206349206349206,0.42857142857142857143,0.30158730158730158730,0.00000000000000000000,0.00000000000000000000,0.04761904761904761905,4.5555555555555556,0.09490740740740740741,0.00231481481481481481,0.00000000000000000000,0.03069053708439897698,0.14066496163682864450,0.01388888888888888889,1.3414634146341463
fernaal01,1990,164,63,53,162,21,8,0,3265.0,1058,467,114,354,751,21.0,22.0,20.0,2,4583.0,1.0,516,,,4209.0,3.8618683001531394,0.25136612021857923497,25.6646341463414634,0.98780487804878048780,0.38414634146341463415,0.32317073170731707317,0.54310344827586206897,0.00609756097560975610,0.12804878048780487805,0.04878048780487804878,0.00000000000000000000,19.9085365853658537,0.07724198123499890901,0.00043639537420903338,0.00436395374209033384,0.02708481824661439772,0.17842717985269660252,0.00480034911629936723,2.1214689265536723
gordoto01,1988,219,56,52,89,10,2,3,2416.0,700,346,64,411,754,20.0,50.0,13.0,2,3453.0,58.0,383,,,3029.0,3.8667218543046358,0.23109937273027401783,13.8310502283105023,0.40639269406392694064,0.25570776255707762557,0.23744292237442922374,0.51851851851851851852,0.26484018264840182648,0.04566210045662100457,0.00913242009132420091,0.01369863013698630137,11.0319634703196347,0.11902693310165073849,0.00057920648711265566,0.00376484216623226180,0.02112908550676791020,0.24892703862660944206,0.01448016217781639154,1.8345498783454988
gormato03,1981,120,12,10,7,0,0,0,608.0,201,98,17,61,136,12.0,13.0,2.0,3,854.0,41.0,103,,,791.0,4.3519736842105263,0.25410872313527180784,6.5916666666666667,0.05833333333333333333,0.10000000000000000000,0.08333333333333333333,0.54545454545454545455,0.34166666666666666667,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,5.0666666666666667,0.07142857142857142857,0.00351288056206088993,0.00234192037470725995,0.02149178255372945638,0.17193426042983565107,0.01522248243559718970,2.2295081967213115
bergmse01,1993,156,30,36,87,3,1,0,1731.0,666,306,72,210,376,21.0,38.0,16.0,4,2567.0,26.0,351,,,2341.0,4.7729636048526863,0.28449380606578385305,15.0064102564102564,0.55769230769230769231,0.19230769230769230769,0.23076923076923076923,0.45454545454545454545,0.16666666666666666667,0.01923076923076923077,0.00641025641025641026,0.00000000000000000000,11.0961538461538462,0.08180755746007012076,0.00155823918971562135,0.00623295675886248539,0.03075608714224690303,0.16061512174284493806,0.01480327230229840280,1.7904761904761905
harrima01,2008,128,48,32,96,7,4,2,1905.0,665,293,68,216,393,8.0,14.0,8.0,3,2710.0,9.0,317,13.0,22.0,2451.0,4.1527559055118110,0.27131782945736434109,19.1484375000000000,0.75000000000000000000,0.37500000000000000000,0.25000000000000000000,0.60000000000000000000,0.07031250000000000000,0.05468750000000000000,0.03125000000000000000,0.01562500000000000000,14.8828125000000000,0.07970479704797047970,0.00110701107011070111,0.00295202952029520295,0.02774377804977560180,0.16034271725826193390,0.00516605166051660517,1.8194444444444444
masteju01,2008,212,53,63,150,7,4,0,3039.0,972,454,78,402,839,15.0,45.0,68.0,0,4352.0,12.0,497,32.0,30.0,3820.0,4.0335636722606120,0.25445026178010471204,18.0188679245283019,0.70754716981132075472,0.25000000000000000000,0.29716981132075471698,0.45689655172413793103,0.05660377358490566038,0.03301886792452830189,0.01886792452830188679,0.00000000000000000000,14.3349056603773585,0.09237132352941176471,0.00000000000000000000,0.01562500000000000000,0.02041884816753926702,0.21963350785340314136,0.01034007352941176471,2.0870646766169154
micelda01,1993,277,21,22,9,0,0,29,995.0,335,178,46,152,302,20.0,23.0,11.0,2,1467.0,120.0,194,,,1304.0,4.8301507537688442,0.25690184049079754601,4.7075812274368231,0.03249097472924187726,0.07581227436823104693,0.07942238267148014440,0.48837209302325581395,0.43321299638989169675,0.00000000000000000000,0.00000000000000000000,0.10469314079422382671,3.5920577617328520,0.10361281526925698705,0.00136332651670074983,0.00749829584185412406,0.03527607361963190184,0.23159509202453987730,0.01567825494205862304,1.9868421052631579
jeffeje01,1973,147,30,54,110,21,2,0,2293.0,788,403,81,397,395,15.0,26.0,8.0,5,3382.0,19.0,449,,,2977.0,4.7453118185782817,0.26469600268726906281,20.2517006802721088,0.74829931972789115646,0.20408163265306122449,0.36734693877551020408,0.35714285714285714286,0.12925170068027210884,0.14285714285714285714,0.01360544217687074830,0.00000000000000000000,15.5986394557823129,0.11738616203429923122,0.00147841513897102306,0.00236546422235363690,0.02720859926100100773,0.13268390997648639570,0.00768775872264931993,0.99496221662468513854
martide01,1976,176,66,45,128,50,7,5,3125.0,992,421,81,349,529,17.0,29.0,16.0,4,4342.0,28.0,472,,,3977.0,3.6374400000000000,0.24943424691978878552,22.5965909090909091,0.72727272727272727273,0.37500000000000000000,0.25568181818181818182,0.59459459459459459459,0.15909090909090909091,0.28409090909090909091,0.03977272727272727273,0.02840909090909090909,17.7556818181818182,0.08037770612620912022,0.00092123445416858591,0.00368493781667434362,0.02036711088760372140,0.13301483530299220518,0.00667894979272224781,1.5157593123209169
sikorbr01,2000,10,1,3,5,0,0,0,113.0,46,24,9,25,32,1.0,1.0,1.0,0,187.0,2.0,31,0.0,1.0,160.0,5.7345132743362832,0.28750000000000000000,16.0000000000000000,0.50000000000000000000,0.10000000000000000000,0.30000000000000000000,0.25000000000000000000,0.20000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,11.3000000000000000,0.13368983957219251337,0.00000000000000000000,0.00534759358288770053,0.05625000000000000000,0.20000000000000000000,0.00534759358288770053,1.2800000000000000
hernawi01,1977,312,25,28,10,0,0,19,1337.0,439,190,36,179,311,45.0,22.0,9.0,5,1907.0,109.0,209,,,1719.0,3.8369483919222139,0.25538103548574752763,5.5096153846153846,0.03205128205128205128,0.08012820512820512821,0.08974358974358974359,0.47169811320754716981,0.34935897435897435897,0.00000000000000000000,0.00000000000000000000,0.06089743589743589744,4.2852564102564103,0.09386470896696381751,0.00262191924488725747,0.00471945464079706345,0.02094240837696335079,0.18091913903432228040,0.01153644467750393288,1.7374301675977654
vosbeed01,1986,23,1,2,3,0,0,0,114.0,38,25,4,21,20,3.0,0.0,0.0,1,169.0,5.0,27,,,148.0,5.9210526315789474,0.25675675675675675676,6.4347826086956522,0.13043478260869565217,0.04347826086956521739,0.08695652173913043478,0.33333333333333333333,0.21739130434782608696,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,4.9565217391304348,0.12426035502958579882,0.00591715976331360947,0.00000000000000000000,0.02702702702702702703,0.13513513513513513514,0.00000000000000000000,0.95238095238095238095
mongesi01,1975,264,26,30,17,4,0,43,1508.0,438,184,46,247,322,24.0,24.0,6.0,5,2152.0,140.0,211,,,1899.0,3.2944297082228117,0.23064770932069510269,7.1931818181818182,0.06439393939393939394,0.09848484848484848485,0.11363636363636363636,0.46428571428571428571,0.53030303030303030303,0.01515151515151515152,0.00000000000000000000,0.16287878787878787879,5.7121212121212121,0.11477695167286245353,0.00232342007434944238,0.00278810408921933086,0.02422327540810953133,0.16956292785676671933,0.01115241635687732342,1.3036437246963563
munozbo01,1993,85,11,18,31,1,0,1,709.0,271,136,24,98,132,7.0,10.0,8.0,3,1067.0,19.0,156,,,961.0,5.1791255289139633,0.28199791883454734651,11.3058823529411765,0.36470588235294117647,0.12941176470588235294,0.21176470588235294118,0.37931034482758620690,0.22352941176470588235,0.01176470588235294118,0.00000000000000000000,0.01176470588235294118,8.3411764705882353,0.09184629803186504217,0.00281162136832239925,0.00749765698219306467,0.02497398543184183143,0.13735691987513007284,0.00937207122774133083,1.3469387755102041
schmija01,1995,137,43,47,128,5,0,0,2398.0,846,407,82,344,586,14.0,39.0,20.0,6,3537.0,1.0,449,1.0,2.0,3170.0,4.5825688073394495,0.26687697160883280757,23.1386861313868613,0.93430656934306569343,0.31386861313868613139,0.34306569343065693431,0.47777777777777777778,0.00729927007299270073,0.03649635036496350365,0.00000000000000000000,0.00000000000000000000,17.5036496350364964,0.09725756290641786825,0.00169635284139100933,0.00565450947130336443,0.02586750788643533123,0.18485804416403785489,0.01102629346904156064,1.7034883720930233
whitema02,1992,223,14,10,1,0,0,9,960.0,348,164,31,118,194,17.0,11.0,6.0,4,1389.0,67.0,178,,,1265.0,4.6125000000000000,0.27509881422924901186,5.6726457399103139,0.00448430493273542601,0.06278026905829596413,0.04484304932735426009,0.58333333333333333333,0.30044843049327354260,0.00000000000000000000,0.00000000000000000000,0.04035874439461883408,4.3049327354260090,0.08495320374370050396,0.00287976961843052556,0.00431965442764578834,0.02450592885375494071,0.15335968379446640316,0.00791936645068394528,1.6440677966101695
alvarjo01,1981,8,0,0,0,0,0,0,29.0,8,4,1,2,8,1.0,1.0,0.0,0,35.0,3.0,4,,,33.0,3.7241379310344827,0.24242424242424242424,4.1250000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.37500000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3.6250000000000000,0.05714285714285714286,0.00000000000000000000,0.00000000000000000000,0.03030303030303030303,0.24242424242424242424,0.02857142857142857143,4.0000000000000000
gottji01,1982,189,29,42,96,10,3,16,2012.0,663,317,51,287,453,20.0,20.0,14.0,3,2917.0,50.0,361,,,2616.0,4.2539761431411531,0.25344036697247706422,13.8412698412698413,0.50793650793650793651,0.15343915343915343915,0.22222222222222222222,0.40845070422535211268,0.26455026455026455026,0.05291005291005291005,0.01587301587301587302,0.08465608465608465608,10.6455026455026455,0.09838875557079190950,0.00102845389098388756,0.00479945149125814193,0.01949541284403669725,0.17316513761467889908,0.00685635927322591704,1.5783972125435540
kolbda01,1999,169,6,13,0,0,0,61,533.0,164,72,10,83,110,7.0,14.0,6.0,0,774.0,94.0,80,6.0,5.0,674.0,3.6472795497185741,0.24332344213649851632,3.9881656804733728,0.00000000000000000000,0.03550295857988165680,0.07692307692307692308,0.31578947368421052632,0.55621301775147928994,0.00000000000000000000,0.00000000000000000000,0.36094674556213017751,3.1538461538461538,0.10723514211886304910,0.00000000000000000000,0.00775193798449612403,0.01483679525222551929,0.16320474777448071217,0.01808785529715762274,1.3253012048192771
warddu01,1986,308,23,29,2,0,0,64,1473.0,415,196,23,217,476,34.0,35.0,14.0,4,2062.0,167.0,214,,,1831.0,3.5926680244399185,0.22665210267613326051,5.9448051948051948,0.00649350649350649351,0.07467532467532467532,0.09415584415584415584,0.44230769230769230769,0.54220779220779220779,0.00000000000000000000,0.00000000000000000000,0.20779220779220779221,4.7824675324675325,0.10523763336566440349,0.00193986420950533463,0.00678952473326867119,0.01256144183506280721,0.25996723102129983616,0.01697381183317167798,2.1935483870967742
deleolu01,1981,195,17,17,0,0,0,31,929.0,260,104,37,68,233,24.0,3.0,9.0,0,1245.0,100.0,115,,,1168.0,3.0226049515608181,0.22260273972602739726,5.9897435897435897,0.00000000000000000000,0.08717948717948717949,0.08717948717948717949,0.50000000000000000000,0.51282051282051282051,0.00000000000000000000,0.00000000000000000000,0.15897435897435897436,4.7641025641025641,0.05461847389558232932,0.00000000000000000000,0.00722891566265060241,0.03167808219178082192,0.19948630136986301370,0.00240963855421686747,3.4264705882352941
bailean01,2009,206,11,12,0,0,0,89,654.0,161,64,20,69,227,8.0,6.0,0.0,1,872.0,163.0,67,7.0,6.0,790.0,2.6422018348623853,0.20379746835443037975,3.8349514563106796,0.00000000000000000000,0.05339805825242718447,0.05825242718446601942,0.47826086956521739130,0.79126213592233009709,0.00000000000000000000,0.00000000000000000000,0.43203883495145631068,3.1747572815533981,0.07912844036697247706,0.00114678899082568807,0.00000000000000000000,0.02531645569620253165,0.28734177215189873418,0.00688073394495412844,3.2898550724637681
humeto01,1977,288,41,43,40,5,0,73,1945.0,655,251,44,190,309,52.0,10.0,9.0,1,2714.0,182.0,274,,,2515.0,3.4843187660668380,0.26043737574552683897,8.7326388888888889,0.13888888888888888889,0.14236111111111111111,0.14930555555555555556,0.48809523809523809524,0.63194444444444444444,0.01736111111111111111,0.00000000000000000000,0.25347222222222222222,6.7534722222222222,0.07000736919675755343,0.00036845983787767133,0.00331613854089904200,0.01749502982107355865,0.12286282306163021869,0.00368459837877671334,1.6263157894736842
leonade01,1974,182,87,62,177,77,16,1,3950.0,1242,518,112,385,857,19.0,45.0,42.0,3,5463.0,2.0,585,,,5036.0,3.5407594936708861,0.24662430500397140588,27.6703296703296703,0.97252747252747252747,0.47802197802197802198,0.34065934065934065934,0.58389261744966442953,0.01098901098901098901,0.42307692307692307692,0.08791208791208791209,0.00549450549450549451,21.7032967032967033,0.07047409848068826652,0.00054914881933003844,0.00768808347062053817,0.02223987291501191422,0.17017474185861795075,0.00823723228995057661,2.2259740259740260
montajo01,1973,131,12,20,16,2,0,11,1017.0,357,165,32,149,172,18.0,17.0,11.0,6,1484.0,54.0,182,,,1324.0,4.3805309734513274,0.26963746223564954683,10.1068702290076336,0.12213740458015267176,0.09160305343511450382,0.15267175572519083969,0.37500000000000000000,0.41221374045801526718,0.01526717557251908397,0.00000000000000000000,0.08396946564885496183,7.7633587786259542,0.10040431266846361186,0.00404312668463611860,0.00741239892183288410,0.02416918429003021148,0.12990936555891238671,0.01145552560646900270,1.1543624161073826
reynoar02,1991,98,33,32,93,5,0,1,1602.0,608,280,72,182,282,13.0,17.0,33.0,11,2342.0,2.0,311,,,2127.0,4.7191011235955056,0.28584861307005171603,21.7040816326530612,0.94897959183673469388,0.33673469387755102041,0.32653061224489795918,0.50769230769230769231,0.02040816326530612245,0.05102040816326530612,0.00000000000000000000,0.01020408163265306122,16.3469387755102041,0.07771135781383432963,0.00469684030742954740,0.01409052092228864219,0.03385049365303244006,0.13258110014104372355,0.00725875320239111870,1.5494505494505495
guerrma02,2004,319,14,18,3,0,0,4,1203.0,384,152,51,125,268,17.0,23.0,13.0,0,1689.0,78.0,164,13.0,10.0,1528.0,3.4114713216957606,0.25130890052356020942,4.7899686520376176,0.00940438871473354232,0.04388714733542319749,0.05642633228840125392,0.43750000000000000000,0.24451410658307210031,0.00000000000000000000,0.00000000000000000000,0.01253918495297805643,3.7711598746081505,0.07400828892835997632,0.00000000000000000000,0.00769686204854943754,0.03337696335078534031,0.17539267015706806283,0.01361752516281823564,2.1440000000000000
vargaja01,2005,85,18,26,65,1,0,0,1234.0,423,213,51,141,258,12.0,5.0,12.0,5,1785.0,7.0,226,15.0,18.0,1599.0,4.6604538087520259,0.26454033771106941839,18.8117647058823529,0.76470588235294117647,0.21176470588235294118,0.30588235294117647059,0.40909090909090909091,0.08235294117647058824,0.01176470588235294118,0.00000000000000000000,0.00000000000000000000,14.5176470588235294,0.07899159663865546218,0.00280112044817927171,0.00672268907563025210,0.03189493433395872420,0.16135084427767354597,0.00280112044817927171,1.8297872340425532
mccatst01,1977,120,45,36,98,37,5,0,2268.0,715,305,74,326,377,12.0,14.0,25.0,0,3276.0,12.0,345,,,2925.0,3.6309523809523810,0.24444444444444444444,24.3750000000000000,0.81666666666666666667,0.37500000000000000000,0.30000000000000000000,0.55555555555555555556,0.10000000000000000000,0.30833333333333333333,0.04166666666666666667,0.00000000000000000000,18.9000000000000000,0.09951159951159951160,0.00000000000000000000,0.00763125763125763126,0.02529914529914529915,0.12888888888888888889,0.00427350427350427350,1.1564417177914110
minerza01,2006,157,25,20,35,1,0,1,1071.0,375,168,35,145,217,9.0,8.0,8.0,0,1548.0,24.0,184,12.0,7.0,1376.0,4.2352941176470588,0.27252906976744186047,8.7643312101910828,0.22292993630573248408,0.15923566878980891720,0.12738853503184713376,0.55555555555555555556,0.15286624203821656051,0.00636942675159235669,0.00000000000000000000,0.00636942675159235669,6.8216560509554140,0.09366925064599483204,0.00000000000000000000,0.00516795865633074935,0.02543604651162790698,0.15770348837209302326,0.00516795865633074935,1.4965517241379310
belinst01,1989,282,22,18,0,0,0,62,1011.0,281,143,34,136,285,19.0,8.0,12.0,0,1415.0,152.0,154,,,1267.0,3.8189910979228487,0.22178374112075769534,4.4929078014184397,0.00000000000000000000,0.07801418439716312057,0.06382978723404255319,0.55000000000000000000,0.53900709219858156028,0.00000000000000000000,0.00000000000000000000,0.21985815602836879433,3.5851063829787234,0.09611307420494699647,0.00000000000000000000,0.00848056537102473498,0.02683504340962904499,0.22494080505130228887,0.00565371024734982332,2.0955882352941176
candejo01,1975,181,81,52,175,39,7,3,3602.0,1103,420,113,286,658,32.0,7.0,17.0,7,4910.0,5.0,468,,,4607.0,3.1482509716823987,0.23941827653570653354,25.4530386740331492,0.96685082872928176796,0.44751381215469613260,0.28729281767955801105,0.60902255639097744361,0.02762430939226519337,0.21546961325966850829,0.03867403314917127072,0.01657458563535911602,19.9005524861878453,0.05824847250509164969,0.00142566191446028513,0.00346232179226069246,0.02452789233774690688,0.14282613414369437812,0.00142566191446028513,2.3006993006993007
janssca01,2006,221,21,19,22,0,0,9,993.0,350,140,31,90,223,8.0,13.0,18.0,2,1417.0,54.0,152,4.0,8.0,1297.0,3.8066465256797583,0.26985350809560524287,5.8687782805429864,0.09954751131221719457,0.09502262443438914027,0.08597285067873303167,0.52500000000000000000,0.24434389140271493213,0.00000000000000000000,0.00000000000000000000,0.04072398190045248869,4.4932126696832579,0.06351446718419195483,0.00141143260409315455,0.01270289343683839097,0.02390131071703932151,0.17193523515805705474,0.00917431192660550459,2.4777777777777778
kruegbi01,1983,98,27,31,67,5,0,1,1343.0,481,227,33,231,190,8.0,15.0,7.0,7,2003.0,9.0,281,,,1765.0,4.5636634400595681,0.27252124645892351275,18.0102040816326531,0.68367346938775510204,0.27551020408163265306,0.31632653061224489796,0.46551724137931034483,0.09183673469387755102,0.05102040816326530612,0.00000000000000000000,0.01020408163265306122,13.7040816326530612,0.11532700948577134299,0.00349475786320519221,0.00349475786320519221,0.01869688385269121813,0.10764872521246458924,0.00748876684972541188,0.82251082251082251082
karsast01,1993,47,7,18,37,1,0,0,702.0,272,131,28,77,153,5.0,10.0,14.0,0,1045.0,4.0,139,,,954.0,5.0384615384615385,0.28511530398322851153,20.2978723404255319,0.78723404255319148936,0.14893617021276595745,0.38297872340425531915,0.28000000000000000000,0.08510638297872340426,0.02127659574468085106,0.00000000000000000000,0.00000000000000000000,14.9361702127659574,0.07368421052631578947,0.00000000000000000000,0.01339712918660287081,0.02935010482180293501,0.16037735849056603774,0.00956937799043062201,1.9870129870129870
heredfe01,1996,339,21,13,2,0,0,5,833.0,278,151,25,152,248,12.0,20.0,11.0,1,1257.0,81.0,164,5.0,5.0,1084.0,4.8943577430972389,0.25645756457564575646,3.1976401179941003,0.00589970501474926254,0.06194690265486725664,0.03834808259587020649,0.61764705882352941176,0.23893805309734513274,0.00000000000000000000,0.00000000000000000000,0.01474926253687315634,2.4572271386430678,0.12092283214001591090,0.00079554494828957836,0.00875099443118536197,0.02306273062730627306,0.22878228782287822878,0.01591089896579156722,1.6315789473684211
russeje01,1983,179,33,44,79,11,2,5,2040.0,695,320,67,263,383,22.0,22.0,16.0,12,2937.0,23.0,364,,,2658.0,4.2352941176470588,0.26147479307750188111,14.8491620111731844,0.44134078212290502793,0.18435754189944134078,0.24581005586592178771,0.42857142857142857143,0.12849162011173184358,0.06145251396648044693,0.01117318435754189944,0.02793296089385474860,11.3966480446927374,0.08954715696288729997,0.00408580183861082737,0.00544773578481443650,0.02520692249811888638,0.14409330323551542513,0.00749063670411985019,1.4562737642585551
krukomi01,1976,150,45,50,140,9,3,0,2485.0,844,384,64,332,538,35.0,25.0,21.0,8,3597.0,3.0,431,,,3244.0,4.1722334004024145,0.26017262638717632552,21.6266666666666667,0.93333333333333333333,0.30000000000000000000,0.33333333333333333333,0.47368421052631578947,0.02000000000000000000,0.06000000000000000000,0.02000000000000000000,0.00000000000000000000,16.5666666666666667,0.09229913817069780373,0.00222407561857103142,0.00583819849874895746,0.01972872996300863132,0.16584463625154130703,0.00695023630803447317,1.6204819277108434
rodnefe01,2002,197,13,19,0,0,0,20,642.0,196,98,20,99,204,10.0,9.0,14.0,1,944.0,89.0,112,13.0,6.0,812.0,4.1214953271028037,0.24137931034482758621,4.1218274111675127,0.00000000000000000000,0.06598984771573604061,0.09644670050761421320,0.40625000000000000000,0.45177664974619289340,0.00000000000000000000,0.00000000000000000000,0.10152284263959390863,3.2588832487309645,0.10487288135593220339,0.00105932203389830508,0.01483050847457627119,0.02463054187192118227,0.25123152709359605911,0.00953389830508474576,2.0606060606060606
soriajo01,2007,298,13,15,0,0,0,160,946.0,242,84,24,87,341,6.0,10.0,13.0,2,1278.0,239.0,89,10.0,13.0,1155.0,2.3974630021141649,0.20952380952380952381,3.8758389261744966,0.00000000000000000000,0.04362416107382550336,0.05033557046979865772,0.46428571428571428571,0.80201342281879194631,0.00000000000000000000,0.00000000000000000000,0.53691275167785234899,3.1744966442953020,0.06807511737089201878,0.00156494522691705790,0.01017214397496087637,0.02077922077922077922,0.29523809523809523810,0.00782472613458528951,3.9195402298850575
wickmbo01,1992,309,41,20,28,1,1,12,1595.0,533,231,42,234,351,23.0,21.0,21.0,0,2309.0,80.0,253,,,2054.0,3.9103448275862069,0.25949367088607594937,6.6472491909385113,0.09061488673139158576,0.13268608414239482201,0.06472491909385113269,0.67213114754098360656,0.25889967637540453074,0.00323624595469255663,0.00323624595469255663,0.03883495145631067961,5.1618122977346278,0.10134257254222607189,0.00000000000000000000,0.00909484625378951927,0.02044790652385589094,0.17088607594936708861,0.00909484625378951927,1.5000000000000000
farrejo03,1987,89,32,30,87,13,2,0,1752.0,588,255,46,193,296,9.0,8.0,22.0,4,2505.0,1.0,281,,,2290.0,3.9297945205479452,0.25676855895196506550,25.7303370786516854,0.97752808988764044944,0.35955056179775280899,0.33707865168539325843,0.51612903225806451613,0.01123595505617977528,0.14606741573033707865,0.02247191011235955056,0.00000000000000000000,19.6853932584269663,0.07704590818363273453,0.00159680638722554890,0.00878243512974051896,0.02008733624454148472,0.12925764192139737991,0.00319361277445109780,1.5336787564766839
davieky01,2005,138,42,56,131,3,0,0,2120.0,792,431,92,341,495,11.0,38.0,17.0,3,3185.0,2.0,460,18.0,17.0,2792.0,5.4891509433962264,0.28366762177650429799,20.2318840579710145,0.94927536231884057971,0.30434782608695652174,0.40579710144927536232,0.42857142857142857143,0.01449275362318840580,0.02173913043478260870,0.00000000000000000000,0.00000000000000000000,15.3623188405797101,0.10706436420722135008,0.00094191522762951334,0.00533751962323390895,0.03295128939828080229,0.17729226361031518625,0.01193092621664050235,1.4516129032258065
